-1.11759e-08, 1.49012e-08, -2.98023e-08, -7.04313e-09, 3.72529e-08, -3.72529e-09, -1.81608e-08, 4.47035e-08, -4.09782e-08, -4.60423e-07, -7.07805e-08, -2.98023e-08, -1.11759e-08, 7.45058e-09, 2.98023e-08, 1.11759e-08, -2.98023e-08, 0, 1.25729e-08, 1.49012e-08, -7.45058e-09
-1.11759e-08, 1.49012e-08, -2.98023e-08, -7.04313e-09, 3.72529e-08, -3.72529e-09, -1.81608e-08, 4.47035e-08, -4.09782e-08, -4.60423e-07, -7.07805e-08, -2.98023e-08, -1.11759e-08, 7.45058e-09, 2.98023e-08, 1.11759e-08, -2.98023e-08, 0, 1.25729e-08, 1.49012e-08, -7.45058e-09
-1.11759e-08, 1.49012e-08, -2.98023e-08, -7.10133e-09, 3.72529e-08, -2.79397e-09, -1.81608e-08, 4.47035e-08, -4.09782e-08, -4.60423e-07, -7.07805e-08, -2.98023e-08, -1.11759e-08, 7.45058e-09, 2.98023e-08, 1.11759e-08, -2.98023e-08, 0, 1.25729e-08, 1.49012e-08, -7.45058e-09
-1.11759e-08, 1.49012e-08, -2.98023e-08, -7.15954e-09, 3.72529e-08, -1.86265e-09, -1.81608e-08, 4.47035e-08, -4.09782e-08, -4.60423e-07, -7.07805e-08, -2.98023e-08, -1.11759e-08, 7.45058e-09, 2.98023e-08, 1.11759e-08, -2.98023e-08, 0, 1.25729e-08, 1.49012e-08, -7.45058e-09
-1.11759e-08, 1.49012e-08, -2.98023e-08, -7.21775e-09, 3.72529e-08, -9.31323e-10, -1.81608e-08, 4.47035e-08, -4.09782e-08, -4.60423e-07, -7.07805e-08, -2.98023e-08, -1.11759e-08, 7.45058e-09, 2.98023e-08, 1.11759e-08, -2.98023e-08, 0, 1.25729e-08, 1.49012e-08, -7.45058e-09
-1.11759e-08, 1.49012e-08, -2.98023e-08, -7.27596e-09, 3.72529e-08, 0, -1.67638e-08, 4.47035e-08, -3.72529e-08, -4.60423e-07, -7.07805e-08, -2.98023e-08, -1.11759e-08, 7.45058e-09, 2.98023e-08, 1.11759e-08, -2.98023e-08, 0, 1.25729e-08, 1.49012e-08, -7.45058e-09
-1.11759e-08, 1.49012e-08, -2.98023e-08, -7.36327e-09, 3.72529e-08, 9.31323e-10, -1.67638e-08, 4.47035e-08, -3.72529e-08, -4.60423e-07, -7.07805e-08, -2.98023e-08, -1.11759e-08, 7.45058e-09, 2.98023e-08, 1.11759e-08, -2.98023e-08, 0, 1.25729e-08, 1.49012e-08, -7.45058e-09
-1.11759e-08, 1.49012e-08, -2.98023e-08, -7.39237e-09, 3.72529e-08, 1.86265e-09, -1.67638e-08, 4.47035e-08, -3.72529e-08, -4.60423e-07, -7.07805e-08, -2.98023e-08, -1.11759e-08, 7.45058e-09, 2.98023e-08, 1.11759e-08, -2.98023e-08, 0, 1.25729e-08, 1.49012e-08, -7.45058e-09
-1.11759e-08, 1.49012e-08, -2.98023e-08, -7.45058e-09, 3.72529e-08, 2.79397e-09, -1.49012e-08, 4.47035e-08, -3.72529e-08, -4.60539e-07, -6.89179e-08, -2.98023e-08, -1.02445e-08, 1.49012e-08, 2.98023e-08, 1.11759e-08, -2.98023e-08, 0, 1.25729e-08, 1.49012e-08, -7.45058e-09
-1.11759e-08, 1.49012e-08, -2.98023e-08, -7.53789e-09, 3.72529e-08, 3.72529e-09, -1.49012e-08, 4.47035e-08, -3.72529e-08, -4.60539e-07, -6.89179e-08, -2.98023e-08, -1.02445e-08, 1.49012e-08, 2.98023e-08, 1.30385e-08, -1.49012e-08, 0, 1.25729e-08, 1.49012e-08, -7.45058e-09
-1.11759e-08, 1.49012e-08, -2.98023e-08, -7.567e-09, 3.72529e-08, 4.65661e-09, -1.49012e-08, 4.47035e-08, -3.72529e-08, -4.60539e-07, -6.89179e-08, -2.98023e-08, -1.02445e-08, 1.49012e-08, 2.98023e-08, 1.30385e-08, -1.49012e-08, 0, 1.25729e-08, 1.49012e-08, -7.45058e-09
-1.11759e-08, 1.49012e-08, -2.98023e-08, -7.6252e-09, 3.72529e-08, 5.58794e-09, -1.49012e-08, 4.47035e-08, -3.72529e-08, -4.60539e-07, -6.89179e-08, -2.98023e-08, -2.79397e-09, 1.49012e-08, 2.98023e-08, 1.30385e-08, -1.49012e-08, 0, 2.70084e-08, 2.98023e-08, -1.49012e-08
-1.11759e-08, 1.49012e-08, -2.98023e-08, -7.71252e-09, 3.72529e-08, 6.51926e-09, -1.49012e-08, 4.47035e-08, -3.72529e-08, -4.60539e-07, -6.89179e-08, -2.98023e-08, -2.79397e-09, 1.49012e-08, 2.98023e-08, 1.30385e-08, -1.49012e-08, 0, 2.70084e-08, 2.98023e-08, -1.49012e-08
-1.11759e-08, 1.49012e-08, -2.98023e-08, -7.77072e-09, 3.72529e-08, 7.45058e-09, -1.30385e-08, 4.47035e-08, -3.72529e-08, -4.60539e-07, -6.89179e-08, -2.98023e-08, -2.79397e-09, 1.49012e-08, 2.98023e-08, 1.30385e-08, -1.49012e-08, 0, 2.70084e-08, 2.98023e-08, -1.49012e-08
-2.6077e-08, 1.49012e-08, -2.98023e-08, -7.77072e-09, 3.72529e-08, 7.45058e-09, -1.49012e-08, 4.47035e-08, -3.72529e-08, -4.45521e-07, -6.70552e-08, -2.23517e-08, -1.21072e-08, 1.49012e-08, 1.49012e-08, 2.42144e-08, -2.23517e-08, -1.49012e-08, 1.35042e-08, 2.23517e-08, 0
-2.6077e-08, 1.49012e-08, -2.98023e-08, -7.85803e-09, 3.72529e-08, 8.3819e-09, -1.49012e-08, 4.47035e-08, -3.72529e-08, -4.45521e-07, -6.70552e-08, -2.23517e-08, -1.21072e-08, 1.49012e-08, 1.49012e-08, 2.42144e-08, -2.23517e-08, -1.49012e-08, 1.35042e-08, 2.23517e-08, 0
-2.6077e-08, 1.49012e-08, -2.98023e-08, -7.91624e-09, 3.72529e-08, 9.31323e-09, -1.49012e-08, 4.47035e-08, -3.72529e-08, -4.45521e-07, -6.70552e-08, -2.23517e-08, -1.21072e-08, 1.49012e-08, 1.49012e-08, 2.42144e-08, -2.23517e-08, -1.49012e-08, 1.35042e-08, 2.23517e-08, 0
-2.6077e-08, 1.49012e-08, -2.98023e-08, -7.94535e-09, 3.72529e-08, 1.02445e-08, -1.49012e-08, 4.47035e-08, -3.72529e-08, -4.45521e-07, -6.70552e-08, -2.23517e-08, -1.21072e-08, 1.49012e-08, 1.49012e-08, 2.42144e-08, -2.23517e-08, -1.49012e-08, 1.35042e-08, 2.23517e-08, 0
-2.6077e-08, 1.49012e-08, -2.98023e-08, -4.27826e-09, 3.72529e-08, 1.16415e-08, -1.30385e-08, 4.47035e-08, -3.72529e-08, -4.45521e-07, -6.70552e-08, -2.23517e-08, -1.21072e-08, 1.49012e-08, 1.49012e-08, 2.42144e-08, -2.23517e-08, -1.49012e-08, 1.35042e-08, 2.23517e-08, 0
-2.6077e-08, 1.49012e-08, -2.98023e-08, -4.36557e-09, 3.72529e-08, 1.25729e-08, -1.30385e-08, 4.47035e-08, -3.72529e-08, -4.45521e-07, -6.70552e-08, -2.23517e-08, -1.21072e-08, 1.49012e-08, 1.49012e-08, 2.42144e-08, -2.23517e-08, -1.49012e-08, 1.35042e-08, 2.23517e-08, 0
-2.6077e-08, 1.49012e-08, -2.98023e-08, -4.42378e-09, 3.72529e-08, 1.35042e-08, -1.62981e-08, 4.47035e-08, -4.09782e-08, -4.45521e-07, -6.33299e-08, -1.49012e-08, -2.79397e-08, 1.49012e-08, 0, 4.84288e-08, -4.47035e-08, -2.98023e-08, -2.79397e-08, 7.45058e-09, 2.98023e-08
-2.6077e-08, 1.49012e-08, -2.98023e-08, -4.45289e-09, 3.72529e-08, 1.44355e-08, -1.62981e-08, 4.47035e-08, -4.09782e-08, -4.45521e-07, -6.33299e-08, -1.49012e-08, -2.79397e-08, 1.49012e-08, 0, 4.84288e-08, -4.47035e-08, -2.98023e-08, -2.79397e-08, 7.45058e-09, 2.98023e-08
-2.6077e-08, 1.49012e-08, -2.98023e-08, -4.5402e-09, 3.72529e-08, 1.53668e-08, -1.62981e-08, 4.47035e-08, -4.09782e-08, -4.45521e-07, -6.33299e-08, -1.49012e-08, -2.79397e-08, 1.49012e-08, 0, 4.84288e-08, -4.47035e-08, -2.98023e-08, -2.79397e-08, 7.45058e-09, 2.98023e-08
-2.6077e-08, 1.49012e-08, -2.98023e-08, -4.59841e-09, 3.72529e-08, 1.62981e-08, -1.30385e-08, 4.47035e-08, -3.72529e-08, -4.45521e-07, -6.33299e-08, -1.49012e-08, -2.79397e-08, 1.49012e-08, 0, 4.84288e-08, -4.47035e-08, -2.98023e-08, -2.79397e-08, 7.45058e-09, 2.98023e-08
-2.6077e-08, 1.49012e-08, -2.98023e-08, -4.65661e-09, 2.98023e-08, 1.67638e-08, -1.30385e-08, 4.47035e-08, -3.72529e-08, -4.45521e-07, -6.33299e-08, -1.49012e-08, -2.79397e-08, 1.49012e-08, 0, 5.02914e-08, -2.98023e-08, -2.98023e-08, -2.79397e-08, 7.45058e-09, 2.98023e-08
-2.6077e-08, 1.49012e-08, -2.98023e-08, -4.74392e-09, 2.98023e-08, 1.81608e-08, -1.30385e-08, 4.47035e-08, -3.72529e-08, -4.45521e-07, -6.33299e-08, -1.49012e-08, -2.79397e-08, 1.49012e-08, 0, 5.02914e-08, -2.98023e-08, -2.98023e-08, -2.79397e-08, 7.45058e-09, 2.98023e-08
-2.6077e-08, 1.49012e-08, -2.98023e-08, -4.80213e-09, 2.98023e-08, 1.90921e-08, -1.30385e-08, 5.96046e-08, -3.35276e-08, -4.45521e-07, -6.51926e-08, -2.23517e-08, -2.79397e-08, 7.45058e-09, 1.49012e-08, 6.51926e-08, -4.47035e-08, -1.49012e-08, -2.79397e-08, -7.45058e-09, 1.49012e-08
-2.6077e-08, 1.49012e-08, -2.98023e-08, -4.83124e-09, 2.98023e-08, 1.90921e-08, -9.31323e-09, 5.96046e-08, -2.98023e-08, -4.45521e-07, -6.51926e-08, -2.23517e-08, -2.79397e-08, 7.45058e-09, 1.49012e-08, 6.51926e-08, -4.47035e-08, -1.49012e-08, -2.79397e-08, -7.45058e-09, 1.49012e-08
-2.6077e-08, 1.49012e-08, -2.98023e-08, -4.91855e-09, 2.98023e-08, 2.04891e-08, -9.31323e-09, 5.96046e-08, -2.98023e-08, -4.45521e-07, -6.51926e-08, -2.23517e-08, -2.79397e-08, 7.45058e-09, 1.49012e-08, 6.51926e-08, -4.47035e-08, -1.49012e-08, -2.79397e-08, -7.45058e-09, 1.49012e-08
-2.6077e-08, 1.49012e-08, -2.98023e-08, -4.97676e-09, 2.98023e-08, 2.18861e-08, -9.31323e-09, 5.96046e-08, -2.98023e-08, -4.45521e-07, -6.51926e-08, -2.23517e-08, -2.79397e-08, 7.45058e-09, 1.49012e-08, 6.51926e-08, -4.47035e-08, -1.49012e-08, -2.79397e-08, -7.45058e-09, 1.49012e-08
-2.6077e-08, 1.49012e-08, -2.98023e-08, -5.03496e-09, 2.98023e-08, 2.28174e-08, -9.77889e-09, 5.96046e-08, -2.6077e-08, -4.45521e-07, -6.51926e-08, -2.23517e-08, -2.79397e-08, 7.45058e-09, 1.49012e-08, 3.53903e-08, -4.47035e-08, -1.49012e-08, -1.35042e-08, 0, 1.49012e-08
-2.6077e-08, 1.49012e-08, -2.98023e-08, -5.06407e-09, 2.98023e-08, 2.28174e-08, -9.77889e-09, 5.96046e-08, -2.6077e-08, -4.45521e-07, -6.51926e-08, -2.23517e-08, -2.79397e-08, 7.45058e-09, 1.49012e-08, 3.53903e-08, -4.47035e-08, -1.49012e-08, -1.35042e-08, 0, 1.49012e-08
-2.6077e-08, 1.49012e-08, -2.98023e-08, -5.15138e-09, 2.98023e-08, 2.42144e-08, -7.91624e-09, 5.96046e-08, -2.6077e-08, -4.45521e-07, -6.51926e-08, -2.23517e-08, -2.79397e-08, 7.45058e-09, 1.49012e-08, 3.53903e-08, -4.47035e-08, -1.49012e-08, -1.35042e-08, 0, 1.49012e-08
