118.041, 58.7442, 54.3798, 3.33107, -90.423, -13.1454, 8.74765, -6.7498
111.383, 72.8837, 55.4217, 3.66517, -83.597, -13.4498, 6.99176, -7.02418
103.974, 86.8921, 56.2056, 4.13745, -75.9725, -13.7563, 5.0255, -6.99481
95.7977, 100.762, 56.7348, 4.74842, -67.5362, -14.0569, 2.85611, -6.67239
87.44, 114.067, 57.0891, 5.4354, -58.908, -14.3443, 0.641893, -6.18697
78.7425, 126.944, 57.2496, 6.20177, -49.9069, -14.6289, -1.67468, -5.48868
70.0773, 139.102, 57.2634, 7.00199, -40.933, -14.8926, -3.97922, -4.67156
61.7774, 150.299, 57.1839, 7.80392, -32.3375, -15.1316, -6.17966, -3.80988
53.7407, 160.629, 56.9978, 8.60701, -23.9981, -15.3612, -8.32338, -2.86949
46.5125, 169.669, 56.7673, 9.33871, -16.4991, -15.5587, -10.2499, -1.98751
40.0581, 177.462, 56.5125, 10.0182, -9.79896, -15.7284, -11.9665, -1.14304
34.6259, 183.829, 56.2546, 10.5982, -4.15392, -15.8702, -13.4168, -0.392123
30.8887, 188.173, 56.0572, 10.9883, -0.272604, -15.9653, -14.417, 0.123124
28.8648, 190.436, 55.9404, 11.2138, 1.83149, -16.0152, -14.9556, 0.423334
23.748, -6.1946, 26.6217, 11.0992, 1.7827, 12.6778, 7.01415, 1.0647
25.564, -6.22515, 26.8117, 11.2179, 1.79866, 13.1266, 6.6887, 1.01947
27.5395, -6.2582, 27.0193, 11.3498, 1.81608, 13.6246, 6.3252, 0.968584
30.8048, -6.31157, 27.369, 11.593, 1.84509, 14.5064, 5.66659, 0.878092
35.4984, -6.38811, 27.873, 11.9412, 1.887, 15.7903, 4.70447, 0.744457
40.571, -6.46898, 28.427, 12.3454, 1.93288, 17.274, 3.57197, 0.584864
45.5679, -6.54594, 28.9872, 12.7919, 1.97875, 18.874, 2.32145, 0.409334
50.6083, -6.62121, 29.5654, 13.2791, 2.02582, 20.6149, 0.936472, 0.214647
54.683, -6.67635, 30.0625, 13.7626, 2.06557, 22.3207, -0.472013, 0.0130112
58.321, -6.72111, 30.5293, 14.2698, 2.10211, 24.0712, -1.94988, -0.199862
60.1567, -6.73057, 30.8363, 14.7417, 2.12466, 25.6493, -3.37179, -0.403562
58.5338, -6.67395, 30.8237, 15.1111, 2.11922, 26.7951, -4.58383, -0.582862
54.0123, -6.56134, 30.5431, 15.4029, 2.09002, 27.6005, -5.63741, -0.751602
45.9258, -6.38073, 29.9379, 15.6136, 2.03243, 27.9227, -6.44565, -0.865386
33.6575, -6.12182, 28.9376, 15.6806, 1.94012, 27.6926, -6.97205, -0.959037
17.9526, -5.79709, 27.6155, 15.6275, 1.81986, 27.0084, -7.25779, -1.03316
-0.293785, -5.4228, 26.0672, 15.5287, 1.68008, 25.9505, -7.33851, -1.04458
-21.5009, -4.99563, 24.2272, 15.3068, 1.51432, 24.5069, -7.23009, -1.07114
-44.7622, -4.52733, 22.2019, 15.0162, 1.33289, 22.767, -6.94764, -1.05981
-69.7654, -4.02704, 20.016, 14.6854, 1.1374, 20.7498, -6.50868, -1.01149
-96.6076, -3.49553, 17.6412, 14.2669, 0.924993, 18.4757, -5.94028, -0.982887
-124.233, -2.94192, 15.2108, 13.8221, 0.708821, 16.0707, -5.26242, -0.90052
-152.936, -2.37686, 12.6598, 13.3377, 0.481514, 13.4507, -4.47445, -0.826983
-182.121, -1.80197, 10.0583, 12.8115, 0.249909, 10.741, -3.62054, -0.75124
-211.159, -1.22267, 7.48344, 12.2795, 0.0214313, 8.01919, -2.71549, -0.637403
-240.261, -0.655414, 4.87546, 11.737, -0.210063, 5.18136, -1.74993, -0.544945
-268.555, -0.0956707, 2.34749, 11.1763, -0.43507, 2.43818, -0.7889, -0.43897
-295.991, 0.446652, -0.10144, 10.6412, -0.651933, -0.270031, 0.188244, -0.319355
-322.216, 0.955708, -2.46135, 10.122, -0.86083, -2.92627, 1.15367, -0.221944
-346.572, 1.43764, -4.64545, 9.60359, -1.05619, -5.36225, 2.0607, -0.116278
-369.201, 1.88617, -6.66282, 9.14748, -1.23488, -7.66098, 2.94022, 0.00784492
-389.255, 2.26877, -8.48804, 8.72851, -1.39561, -9.75871, 3.72076, 0.0641131
-406.68, 2.61601, -10.0522, 8.34029, -1.53671, -11.543, 4.41841, 0.163391
-421.229, 2.90726, -11.3446, 8.03765, -1.6516, -13.0417, 5.01785, 0.260253
-431.833, 3.09021, -12.3459, 7.82326, -1.73537, -14.2235, 5.43021, 0.220755
-438.899, 3.22778, -12.985, 7.66928, -1.79191, -14.969, 5.72288, 0.253456
-442.242, 3.30318, -13.2654, 7.59402, -1.81857, -15.2934, 5.87473, 0.307853
-441.364, 3.28018, -13.1977, 7.61426, -1.81136, -15.2223, 5.83684, 0.282824
-436.566, 3.18134, -12.7758, 7.71767, -1.77307, -14.739, 5.63969, 0.242034
-428.854, 3.0465, -12.0508, 7.87214, -1.71201, -13.8977, 5.35207, 0.267279
-417.968, 2.8371, -11.0698, 8.08718, -1.62648, -12.7715, 4.93185, 0.231544
-404.194, 2.55686, -9.85078, 8.37832, -1.51627, -11.3971, 4.3946, 0.132334
-388.243, 2.25309, -8.3946, 8.71323, -1.38759, -9.75393, 3.80328, 0.100335
-369.817, 1.89094, -6.74714, 9.07536, -1.24198, -7.89584, 3.1145, 0.0151215
-349.55, 1.48733, -4.93982, 9.49022, -1.08045, -5.89383, 2.3765, -0.0830812
-327.613, 1.06005, -2.96598, 9.92867, -0.905032, -3.7063, 1.5976, -0.157052
-304.139, 0.599051, -0.86848, 10.3752, -0.719561, -1.38987, 0.775398, -0.252043
-279.693, 0.112862, 1.31029, 10.8565, -0.525379, 0.960632, -0.0447426, -0.34872
-254.171, -0.38557, 3.59584, 11.3344, -0.322382, 3.43855, -0.884981, -0.43023
-228.1, -0.90052, 5.91736, 11.8105, -0.116431, 5.91776, -1.71189, -0.522691
-201.727, -1.42448, 8.26097, 12.2942, 0.0921431, 8.36788, -2.50415, -0.608843
-175.07, -1.94713, 10.6379, 12.7606, 0.303736, 10.8469, -3.27612, -0.676538
-148.826, -2.47097, 12.9559, 13.2032, 0.509843, 13.2034, -3.98625, -0.761379
-122.802, -2.9865, 15.2623, 13.6352, 0.715536, 15.4994, -4.63319, -0.813994
-97.4739, -3.48791, 17.5009, 14.0274, 0.915474, 17.6864, -5.20936, -0.861109
-73.3126, -3.97306, 19.6161, 14.3766, 1.1041, 19.6779, -5.68817, -0.915305
-50.0722, -4.43632, 21.6583, 14.7014, 1.28712, 21.5218, -6.0619, -0.92489
-28.5543, -4.86907, 23.5283, 14.9495, 1.45481, 23.1353, -6.32002, -0.946759
-8.69045, -5.27096, 25.2456, 15.158, 1.60913, 24.5028, -6.44471, -0.940008
9.28988, -5.63591, 26.7924, 15.3092, 1.74887, 25.6054, -6.42088, -0.902018
24.7071, -5.9542, 28.09, 15.3586, 1.86645, 26.3819, -6.23811, -0.872853
37.8707, -6.22867, 29.1859, 15.365, 1.96654, 26.84, -5.88655, -0.796077
48.1122, -6.44702, 30.0094, 15.2752, 2.04291, 26.9205, -5.33932, -0.702078
54.8802, -6.59993, 30.5065, 15.0703, 2.0906, 26.5512, -4.56607, -0.590965
58.6249, -6.69518, 30.728, 14.7954, 2.11417, 25.7824, -3.59474, -0.437981
59.8145, -6.74098, 30.7143, 14.4548, 2.11689, 24.718, -2.48824, -0.274778
57.9909, -6.7291, 30.423, 14.0271, 2.09531, 23.2833, -1.20505, -0.0911639
54.5211, -6.68485, 29.9858, 13.5683, 2.06081, 21.6928, 0.127983, 0.100227
50.4875, -6.62812, 29.5052, 13.1253, 2.02213, 20.1183, 1.41149, 0.283683
45.4764, -6.55116, 28.9417, 12.6754, 1.97595, 18.498, 2.68107, 0.461641
40.5053, -6.47273, 28.3943, 12.2618, 1.93087, 17.0039, 3.83037, 0.622394
35.4551, -6.39058, 27.8514, 11.8861, 1.88568, 15.6121, 4.87485, 0.769201
30.7799, -6.31299, 27.3566, 11.5612, 1.84433, 14.4038, 5.76466, 0.892365
27.527, -6.2589, 27.0131, 11.3342, 1.81569, 13.5735, 6.3741, 0.975653
25.5582, -6.22548, 26.8088, 11.2105, 1.79848, 13.1026, 6.71165, 1.02278
23.748, -6.1946, 26.6217, 11.0992, 1.7827, 12.6778, 7.01415, 1.0647
23.7005, -6.17262, 26.2357, 10.0233, 1.78944, 12.5775, 6.94775, 1.0559
23.6469, -6.1477, 25.7973, 8.80104, 1.79715, 12.4634, 6.87247, 1.046
23.5481, -6.09997, 24.9548, 6.4461, 1.81216, 12.2423, 6.72774, 1.02865
23.3971, -6.0296, 23.7179, 2.99643, 1.8339, 11.9204, 6.51496, 1.00086
23.2142, -5.94334, 22.2001, -1.23865, 1.8607, 11.5241, 6.25432, 0.967609
23.0043, -5.84326, 20.4366, -6.16295, 1.89193, 11.0625, 5.95146, 0.930123
22.7578, -5.72838, 18.4171, -11.7957, 1.92749, 10.5369, 5.60404, 0.885123
22.4959, -5.60361, 16.2197, -17.9281, 1.96634, 9.96184, 5.22727, 0.838039
22.2079, -5.46793, 13.8309, -24.5957, 2.00854, 9.33837, 4.81653, 0.785856
21.8997, -5.32354, 11.2916, -31.6796, 2.0533, 8.67665, 4.3799, 0.729732
21.5853, -5.17377, 8.65484, -39.0377, 2.09997, 7.98668, 3.92781, 0.673021
21.2523, -5.0174, 5.90163, -46.7222, 2.14855, 7.26857, 3.45408, 0.612489
20.9146, -4.85839, 3.10456, -54.5245, 2.1979, 6.53876, 2.97376, 0.551317
20.5744, -4.69722, 0.267296, -62.4422, 2.24804, 5.79735, 2.48677, 0.48977
20.2293, -4.53498, -2.58791, -70.4111, 2.29844, 5.05264, 1.99573, 0.427088
19.8898, -4.3753, -5.39581, -78.2424, 2.34793, 4.32024, 1.51362, 0.365761
19.5566, -4.21724, -8.17934, -86.0119, 2.39711, 3.5926, 1.03569, 0.305345
19.2302, -4.06416, -10.8734, -93.5299, 2.44468, 2.89016, 0.57233, 0.246213
18.9186, -3.91744, -13.4536, -100.727, 2.49017, 2.21698, 0.129253, 0.189938
18.6241, -3.77735, -15.921, -107.614, 2.53389, 1.5716, -0.294172, 0.136511
18.3455, -3.64788, -18.1975, -113.966, 2.57398, 0.979474, -0.6863, 0.0860188
18.0935, -3.52814, -20.3058, -119.848, 2.61122, 0.428124, -1.0478, 0.0405662
17.8674, -3.42091, -22.1936, -125.118, 2.64463, -0.0652771, -1.37196, -0.000493526
17.6682, -3.32876, -23.8142, -129.639, 2.67318, -0.486267, -1.6514, -0.0366328
17.5055, -3.25072, -25.1882, -133.473, 2.69743, -0.846395, -1.88656, -0.0659246
17.3734, -3.19462, -26.2252, -136.4, 2.7165, -1.11823, -2.06661, -0.0891309
17.103, -3.28463, -26.5804, -138.662, 2.7514, -1.28336, -2.18222, -0.103957
17.0421, -3.27562, -26.9218, -139.734, 2.76037, -1.38017, -2.24539, -0.111524
17.6542, -2.83383, -28.1198, -138.793, 2.68664, -1.44426, -2.26967, -0.117974
18.7847, -2.05862, -29.8918, -136.049, 2.55223, -1.45601, -2.25079, -0.126995
20.7449, -0.758361, -32.865, -131.323, 2.31078, -1.4815, -2.20723, -0.126124
23.767, 1.27699, -37.5935, -124.231, 1.94206, -1.5418, -2.15767, -0.131899
27.6189, 3.89702, -43.6673, -115.14, 1.47771, -1.6099, -2.1014, -0.153075
32.0373, 6.8598, -50.5465, -104.804, 0.936809, -1.69995, -2.02809, -0.157296
37.0768, 10.2694, -58.464, -92.9403, 0.326912, -1.79537, -1.94915, -0.176124
42.5258, 13.9609, -67.0263, -80.1163, -0.334144, -1.89499, -1.86779, -0.200843
48.2432, 17.8114, -75.9571, -66.7132, -1.03287, -2.00807, -1.77561, -0.210868
54.2519, 21.8685, -85.3905, -52.5849, -1.76176, -2.12168, -1.68312, -0.237451
60.2478, 25.9391, -94.8078, -38.4603, -2.48797, -2.23193, -1.5905, -0.255155
66.2944, 30.011, -104.268, -24.2804, -3.22696, -2.35014, -1.49556, -0.272725
72.2154, 34.0054, -113.556, -10.3671, -3.946, -2.46269, -1.40425, -0.298235
77.7807, 37.8059, -122.319, 2.792, -4.6133, -2.56334, -1.31543, -0.309187
83.115, 41.3994, -130.67, 15.3005, -5.26679, -2.66936, -1.23039, -0.322182
87.8854, 44.6114, -138.148, 26.5062, -5.84467, -2.75661, -1.15954, -0.349971
92.0622, 47.5087, -144.753, 36.4711, -6.33305, -2.83397, -1.08184, -0.33624
95.6242, 49.9132, -150.336, 44.8242, -6.77097, -2.906, -1.02452, -0.343617
98.2439, 51.5676, -154.377, 50.7335, -7.10972, -2.95526, -1.00969, -0.40655
99.9212, 52.7355, -157.124, 54.5068, -7.30694, -3.00995, -0.993203, -0.404409
100.74, 53.3087, -158.351, 56.6419, -7.40514, -3.0103, -0.963505, -0.391654
100.638, 53.1532, -157.763, 57.1617, -7.40245, -2.91952, -0.916286, -0.40063
99.6702, 52.4215, -155.574, 56.2987, -7.2855, -2.75279, -0.835898, -0.385101
98.1752, 51.3312, -152.125, 55.3104, -7.09726, -2.47143, -0.683984, -0.335567
96.1409, 49.7718, -147.252, 54.1168, -6.85193, -2.05865, -0.471803, -0.294776
93.6298, 47.7978, -141.188, 52.5801, -6.55833, -1.54493, -0.217745, -0.260295
90.7208, 45.5658, -134.22, 50.8804, -6.20889, -0.953845, 0.0866137, -0.194581
87.3813, 42.9867, -126.2, 48.893, -5.81168, -0.274493, 0.431335, -0.135847
83.7635, 40.175, -117.496, 46.7275, -5.38026, 0.463153, 0.803711, -0.0701402
79.854, 37.1601, -108.115, 44.4169, -4.91312, 1.25836, 1.20941, 0.00755715
75.7066, 33.9598, -98.1588, 41.954, -4.41915, 2.102, 1.63824, 0.0828975
71.4502, 30.6561, -87.9229, 39.4136, -3.91003, 2.96952, 2.07744, 0.163119
67.0252, 27.2466, -77.3069, 36.7995, -3.38129, 3.8693, 2.53668, 0.249659
62.5717, 23.8038, -66.6097, 34.1489, -2.85107, 4.77583, 2.99662, 0.330481
58.1267, 20.3618, -55.9283, 31.5043, -2.3194, 5.68115, 3.45625, 0.415439
53.6873, 16.9406, -45.2765, 28.8818, -1.78854, 6.58392, 3.91713, 0.502867
49.4106, 13.6298, -34.9999, 26.3268, -1.28129, 7.45488, 4.35753, 0.576761
45.244, 10.4108, -24.9945, 23.8608, -0.781363, 8.30297, 4.79004, 0.660975
41.2912, 7.36073, -15.5064, 21.5187, -0.30962, 9.10713, 5.19944, 0.735981
37.6402, 4.53705, -6.73641, 19.3396, 0.123033, 9.85047, 5.57551, 0.798748
34.253, 1.92014, 1.39761, 17.3392, 0.530626, 10.5399, 5.92792, 0.87043
31.2817, -0.373247, 8.52994, 15.5684, 0.882391, 11.1444, 6.2339, 0.919491
28.7114, -2.35985, 14.7028, 14.0422, 1.18905, 11.6676, 6.49994, 0.968693
26.604, -3.98892, 19.7646, 12.7973, 1.44277, 12.0966, 6.71927, 1.01369
25.165, -5.0984, 23.2174, 11.935, 1.61172, 12.3891, 6.86644, 1.03297
24.4123, -5.68057, 25.0256, 11.4906, 1.70236, 12.5425, 6.94485, 1.04948
