1.25594e-18, 7.40932e-20
-3.5096e-18, -2.0586e-18
-2.01008e-18, -1.09667e-18
2.58806e-18, 1.50923e-18
-1.22521e-18, 1.88426e-18
4.81785e-20, 3.48522e-18
2.33131e-18, -3.64534e-19
3.60471e-18, 1.23643e-18
1.1553e-18, 2.95716e-18
7.90015e-19, 1.39001e-18
4.47254e-20, 8.96105e-19
-6.12998e-21, 3.63859e-18
-9.99803e-20, 1.30514e-18
1.84629e-18, 3.60422e-18
1.24576e-18, 2.70158e-18
2.04188e-18, 4.53118e-19
1.19501e-18, 5.44405e-18
2.13584e-18, 2.78687e-18
-1.21549e-19, -1.23291e-18
-4.91962e-20, -1.43743e-18
-9.46934e-19, 6.29588e-18
-1.9394e-19, -1.0286e-18
-1.56896e-18, 2.85528e-18
2.83358e-19, 2.82093e-18
-3.67906e-19, 4.66054e-18
1.51367e-18, -6.53918e-19
2.11422e-18, 2.48817e-19
2.76555e-18, -1.59103e-18
7.719e-19, 1.44106e-18
-9.53102e-21, 1.04947e-18
6.67187e-19, -2.1614e-18
2.44441e-18, -6.83734e-19
1.96952e-18, 6.57638e-19
-2.84376e-19, -7.73143e-19
-1.43098e-19, -3.77087e-18
1.85531e-18, 3.57875e-18
1.18112e-18, -4.91228e-18
-4.11576e-18, -3.46742e-19
4.27764e-18, 1.93485e-18
5.72847e-19, 2.00327e-18
-6.40235e-18, 9.13897e-19
-1.41013e-17, 1.86848e-18
-4.52071e-18, -4.40079e-18
2.30974e-18, -2.90259e-18
-1.33777e-17, -1.75556e-19
2.83358e-19, 2.82093e-18
8.67849e-18, -2.08903e-17
-1.94567e-17, 1.69946e-17
-1.36671e-17, 6.42086e-19
-5.85003e-19, 5.27389e-18
2.88878e-18, -4.5376e-18
1.73082e-18, -1.26728e-18
3.4677e-18, -6.17292e-18
-5.85003e-19, 5.27389e-18
2.88878e-18, -4.5376e-18
1.59708e-17, 9.39946e-20
1.94446e-17, -9.71751e-18
-2.55913e-17, -7.26035e-18
5.72847e-19, 2.00327e-18
-1.16407e-17, -5.08142e-18
2.84739e-17, 6.36091e-18
-2.26963e-17, -1.54366e-17
-2.49434e-18, -1.01241e-17
1.59708e-17, 9.39946e-20
-1.50822e-19, 4.04741e-18
-8.28404e-18, 6.22859e-18
-6.11293e-18, 9.64625e-20
1.58608e-18, -8.58447e-19
8.66988e-18, -7.56032e-20
4.46218e-19, 2.36104e-18
5.10083e-18, -3.90449e-19
4.96065e-18, 5.80081e-21
-2.86499e-18, 1.31817e-18
2.01124e-18, -2.05947e-18
1.03879e-18, 6.87453e-19
