0.302118, -0.0876312, 0.0267495, -0.0976865, -0.0039137, 0.0398695, -0.200058, -0.00205779, 0.0099781, -0.0283832, 0.00651627, -0.227134, -2.59635e-18, -1.37155e-17, -0.187087
0.301589, -0.0867994, 0.0264321, -0.0959798, -0.00498606, 0.0516926, -0.196413, -0.00204951, 0.0102782, -0.042511, 0.0090802, -0.223529, -1.11568e-17, 1.62825e-17, -0.184671
0.300575, -0.0852058, 0.0258269, -0.0927367, -0.00592355, 0.0635457, -0.189431, -0.00202762, 0.010853, -0.0567776, 0.0108829, -0.216692, -1.62261e-17, -1.12289e-17, -0.180045
0.299938, -0.0842041, 0.0254484, -0.0906786, -0.00682988, 0.0749054, -0.185045, -0.0020098, 0.0112141, -0.070965, 0.0130426, -0.212359, 8.81575e-18, -2.9923e-17, -0.177138
0.300387, -0.0824127, 0.0249335, -0.0918936, -0.00805593, 0.0871177, -0.179123, -0.000988868, 0.0116732, -0.0874228, 0.0167663, -0.20952, 9.30087e-18, 1.25187e-17, -0.175332
0.301482, -0.0781757, 0.0237124, -0.0949403, -0.00953265, 0.0996648, -0.163175, 0.00149099, 0.0127036, -0.105198, 0.0208832, -0.203046, 0, -0, -0.171132
0.302281, -0.0750798, 0.0228142, -0.0971705, -0.010483, 0.107004, -0.145631, 0.00339943, 0.0133843, -0.115836, 0.0232693, -0.198311, -1.14146e-17, 1.60792e-17, -0.168062
0.303188, -0.0728178, 0.0221736, -0.100151, -0.0112774, 0.110426, -0.132069, 0.00286628, 0.013464, -0.119875, 0.0232206, -0.19445, -4.56221e-18, -2.75052e-17, -0.164371
0.305827, -0.0664126, 0.0203402, -0.108887, -0.0136695, 0.119766, -0.119053, 0.000582015, 0.0137484, -0.130613, 0.0223669, -0.182023, -6.39418e-18, -4.13055e-17, -0.153583
0.308023, -0.0610751, 0.0187853, -0.116153, -0.015793, 0.127538, -0.106002, -0.00128412, 0.0140348, -0.139618, 0.0208324, -0.167297, 6.89047e-18, -1.00326e-18, -0.144585
0.30907, -0.0585329, 0.0180091, -0.119022, -0.0164789, 0.130558, -0.0926326, -0.000766428, 0.0142759, -0.143224, 0.0199256, -0.155579, 1.95803e-18, 1.37856e-17, -0.141091
0.312388, -0.0504703, 0.0154847, -0.127577, -0.0184254, 0.13951, -0.0790285, 0.00168329, 0.0150518, -0.153688, 0.0211353, -0.144384, 1.78921e-19, 2.80508e-17, -0.130733
0.315504, -0.0428835, 0.0130569, -0.135624, -0.0204044, 0.147933, -0.0654098, 0.00402168, 0.0157208, -0.163601, 0.0218636, -0.132621, -3.45251e-18, 4.1971e-19, -0.120973
0.316543, -0.0402802, 0.0122519, -0.138504, -0.0210441, 0.149758, -0.0510689, 0.00424355, 0.0158487, -0.163681, 0.0201588, -0.11961, -3.45337e-18, 4.08829e-19, -0.117837
0.319499, -0.0326345, 0.00997086, -0.147317, -0.0227508, 0.152018, -0.0336689, 0.00237122, 0.016259, -0.153493, 0.0181279, -0.105054, 6.15959e-18, -7.66381e-18, -0.108391
0.322621, -0.0245304, 0.00750055, -0.156663, -0.0246089, 0.154403, -0.0200587, 0.000321741, 0.0167743, -0.142678, 0.0163512, -0.0899101, -6.25608e-18, 7.57961e-18, -0.0953703
0.323615, -0.0216955, 0.00660842, -0.159645, -0.02514, 0.154733, -0.016477, -0.000177442, 0.0169573, -0.139289, 0.0141913, -0.0751891, -5.16549e-18, 2.13529e-17, -0.0843997
0.325791, -0.0136982, 0.00396555, -0.166179, -0.0257771, 0.152408, -0.0108856, -0.000131287, 0.0174065, -0.131243, 0.0102681, -0.0608676, -1.0328e-18, -1.38522e-17, -0.0744211
0.328379, -0.00412028, 0.000750393, -0.174017, -0.0265023, 0.149619, -0.00418202, -6.93327e-05, 0.0179453, -0.121493, 0.00623559, -0.0465467, -1.34114e-17, 7.82367e-18, -0.0644471
0.329261, -0.000605844, -0.000443862, -0.176707, -0.0266941, 0.1484, -0.00226421, -5.25096e-05, 0.0181387, -0.117754, 0.00392282, -0.0320399, -2.77281e-17, 1.51246e-18, -0.0544922
0.330007, 0.00652975, -0.00289466, -0.179078, -0.0260198, 0.142747, -0.00725346, -0.000145588, 0.0184578, -0.106599, 0.0043251, -0.0172881, -3.09286e-19, -6.9343e-18, -0.0445728
0.331008, 0.0162879, -0.00626549, -0.182319, -0.0250552, 0.135017, -0.0140792, -0.000278092, 0.0188937, -0.0880872, 0.00589087, -0.00253302, -1.4233e-17, -9.92318e-18, -0.0346589
0.331409, 0.0204668, -0.00771521, -0.183646, -0.0246193, 0.13171, -0.017042, -0.0003374, 0.0190791, -0.0711875, 0.00610172, 0.0120773, 2.56671e-19, 1.04062e-17, -0.0246601
0.330735, 0.0262522, -0.00968321, -0.181756, -0.0234645, 0.126933, -0.0241005, -0.000476773, 0.0192594, -0.0536131, 0.0035199, 0.0269742, -1.39191e-17, -3.30127e-18, -0.0121066
0.329645, 0.0354634, -0.0127993, -0.178766, -0.0213224, 0.11743, -0.0380479, -0.000756966, 0.0195438, -0.0368108, 0.000260896, 0.0418693, -2.77554e-17, 3.47052e-18, -3.8661e-05
0.329067, 0.0402745, -0.0144185, -0.17727, -0.0192676, 0.107124, -0.0529786, -0.00105721, 0.0196861, -0.0292875, -0.00148378, 0.0557998, 1.85909e-20, -3.46941e-18, 0.00535846
0.327645, 0.0446258, -0.0158352, -0.172443, -0.0172757, 0.0969427, -0.0674648, -0.00134448, 0.0197313, -0.0234002, -0.000779442, 0.068021, 1.38577e-17, 1.89056e-18, 0.0112345
0.32491, 0.0529672, -0.0185136, -0.163081, -0.0151251, 0.0857699, -0.0832294, -0.0016612, 0.0198243, -0.0121657, 0.00112026, 0.0791423, -1.41416e-19, 6.28731e-18, 0.0224885
0.323184, 0.0582132, -0.0201732, -0.157233, -0.0132107, 0.0745031, -0.0990935, -0.00198079, 0.0198733, -0.0051378, 0.00242165, 0.0901586, -1.3925e-17, 1.324e-18, 0.0295596
0.321689, 0.0610518, -0.0210276, -0.153442, -0.0109989, 0.0637688, -0.114822, -0.00228652, 0.0198075, -0.000444455, 0.00229462, 0.103604, 2.79829e-17, -5.98341e-18, 0.0343268
0.318183, 0.0676342, -0.0229714, -0.14446, -0.00824857, 0.0531644, -0.130731, -0.00258226, 0.0196755, 0.0105471, 0.00225087, 0.118169, 1.41835e-17, -6.30355e-18, 0.045437
0.315616, 0.0724515, -0.0243629, -0.137888, -0.00591732, 0.0421899, -0.145649, -0.00286111, 0.019571, 0.0185925, 0.00238597, 0.126888, -1.42361e-17, 6.18899e-18, 0.0535579
0.314402, 0.0740675, -0.0247938, -0.134619, -0.00438786, 0.0304851, -0.160127, -0.00312956, 0.0194487, 0.0170783, 0.00219903, 0.130293, -3.88678e-19, 6.93163e-18, 0.0560144
0.311111, 0.0782155, -0.025865, -0.125628, -0.0032425, 0.0182409, -0.174838, -0.00336516, 0.0191443, 0.0111062, 0.00152167, 0.13937, 1.34284e-17, 7.79289e-18, 0.0621818
0.308365, 0.0816792, -0.0267376, -0.118134, -0.0022023, 0.00587763, -0.184145, -0.00349883, 0.018896, 0.00613207, 0.000873469, 0.146938, -1.4324e-17, 5.99407e-18, 0.067326
0.307466, 0.082427, -0.0268946, -0.115306, -0.000676416, -0.00629444, -0.186606, -0.00352417, 0.0187667, 0.00276294, 0.000381548, 0.147726, 1.24438e-17, 2.17265e-17, 0.0678606
0.30499, 0.083969, -0.027154, -0.106945, 0.00122844, -0.0184435, -0.19301, -0.00357492, 0.0183449, -0.0101699, -0.00152442, 0.147619, 2.7713e-17, 1.88159e-18, 0.0677912
0.302658, 0.0854231, -0.0273915, -0.099043, 0.00289722, -0.0305266, -0.199045, -0.00361792, 0.0179474, -0.0266669, -0.00395853, 0.147493, 0, 0, 0.0677259
0.30211, 0.0854337, -0.0273433, -0.097193, 0.00411177, -0.0424705, -0.199039, -0.003598, 0.0177982, -0.0401743, -0.00595841, 0.147444, -7.86813e-18, 1.33866e-17, 0.0677231
0.301234, 0.0840412, -0.0268291, -0.0943881, 0.00512493, -0.0543841, -0.192971, -0.00344472, 0.0173219, -0.0529016, -0.00782774, 0.147458, -8.80931e-18, 2.72428e-17, 0.0677719
0.300304, 0.0825627, -0.0262863, -0.0914084, 0.00603076, -0.0659746, -0.186531, -0.00328861, 0.0168159, -0.0655982, -0.0096931, 0.147461, -6.92825e-18, -4.70622e-19, 0.0678238
0.300171, 0.0818328, -0.0260474, -0.090914, 0.0070335, -0.0772693, -0.183778, -0.00342865, 0.0166014, -0.0781741, -0.0113622, 0.146678, -3.46424e-18, -2.32868e-19, 0.0671197
0.301048, 0.0783926, -0.0250482, -0.0933765, 0.00845673, -0.0903316, -0.171822, -0.00507472, 0.0157801, -0.0907787, -0.0112588, 0.139372, -9.49111e-19, -4.17923e-17, 0.060435
0.302096, 0.0742696, -0.0238427, -0.0963428, 0.00976542, -0.100982, -0.153941, -0.00701715, 0.0148752, -0.103396, -0.0103363, 0.128475, -2.73879e-18, -1.40469e-17, 0.0524206
0.302546, 0.0726612, -0.0233732, -0.0976704, 0.0102551, -0.104403, -0.138531, -0.00741371, 0.014651, -0.116223, -0.0104464, 0.119007, 3.10688e-18, -2.76471e-17, 0.0494881
0.304519, 0.0678477, -0.0220065, -0.104244, 0.0119794, -0.111433, -0.125456, -0.00536796, 0.0145029, -0.13236, -0.0125668, 0.111332, -1.51692e-18, -6.63386e-20, 0.0437047
0.307213, 0.0612684, -0.020106, -0.113213, 0.0144918, -0.121029, -0.112528, -0.00265293, 0.014209, -0.146929, -0.0146715, 0.103324, 2.2307e-18, -1.38098e-17, 0.0357923
0.308375, 0.058426, -0.0192722, -0.117055, 0.0156166, -0.125138, -0.0993605, -0.00143424, 0.0140646, -0.152323, -0.0144228, 0.0935845, -1.73412e-18, -5.61861e-20, 0.0323891
0.310636, 0.0529142, -0.0175588, -0.122902, 0.0168843, -0.131259, -0.085798, -0.00278259, 0.0135382, -0.152, -0.0124697, 0.0812232, 8.67159e-19, 2.29353e-20, 0.0264426
0.314224, 0.0441531, -0.0147801, -0.132193, 0.0190538, -0.140986, -0.0720881, -0.00505697, 0.0127467, -0.151413, -0.0102685, 0.0673375, -6.57171e-19, -1.38899e-17, 0.015141
0.316092, 0.0395842, -0.0133041, -0.137037, 0.0202608, -0.146058, -0.0585015, -0.00617224, 0.012398, -0.151137, -0.00812229, 0.0534965, 0, 0, 0.00406116
0.317868, 0.0349755, -0.0119375, -0.142349, 0.0212566, -0.147412, -0.0422737, -0.00467646, 0.0122097, -0.151549, -0.00614346, 0.0403896, -1.73471e-18, 8.53266e-21, -0.00491874
0.321257, 0.0261577, -0.009274, -0.15252, 0.023207, -0.149994, -0.0258201, -0.00200909, 0.0116992, -0.152265, -0.00416968, 0.0272896, -3.8562e-19, -2.77538e-17, -0.0138934
0.323376, 0.0206234, -0.00756953, -0.158907, 0.0244614, -0.151608, -0.017183, -0.000362384, 0.0113354, -0.152715, -0.00208646, 0.0136414, 2.82363e-18, -2.78312e-17, -0.0232457
0.32453, 0.0164118, -0.00617859, -0.162381, 0.0248097, -0.150434, -0.0141695, -0.000279621, 0.0110983, -0.147146, -0.00104622, -0.00117483, 1.13281e-17, 2.7399e-17, -0.0332767
0.327187, 0.0065773, -0.00288553, -0.170432, 0.0255612, -0.147568, -0.00728351, -0.000150208, 0.010546, -0.131986, -0.00191021, -0.0169014, -6.93446e-18, 3.03805e-19, -0.043783
0.329115, -0.00060363, -0.000444474, -0.176319, 0.0260823, -0.145472, -0.00225016, -6.04379e-05, 0.0101416, -0.115393, -0.00250729, -0.0325977, 1.31096e-17, -1.46186e-17, -0.0543685
