0.226336, 0.119325, 0.0538775, 0.18539, 0.00214856, 0.000153458, 0.0457199, -0.114968, -0.0419415, 1.73472e-18, 8.67362e-19, -1.0842e-19
0.204565, 0.118143, 0.0494496, 0.224292, 0.00234839, 0.000132837, 0.0986461, -0.116142, -0.0465056, 1.73472e-18, 8.67362e-19, -1.0842e-19
0.183006, 0.116075, 0.0437042, 0.263241, 0.00272825, 0.000147929, 0.151649, -0.116736, -0.0505093, 2.94903e-17, 2.1684e-19, -5.42101e-19
0.160099, 0.114772, 0.0387068, 0.301081, 0.00297674, 0.000103082, 0.204599, -0.117255, -0.0549012, 1.73472e-18, -3.79471e-19, -3.25261e-19
0.135719, 0.113482, 0.0345007, 0.336909, 0.00312562, 3.39128e-05, 0.257568, -0.11805, -0.060083, -1.21431e-17, 1.0842e-19, -7.58942e-19
0.110386, 0.110663, 0.0291522, 0.371336, 0.00345663, 3.13513e-06, 0.310581, -0.118805, -0.0654333, 1.73472e-18, 1.15196e-19, -3.25261e-19
0.0822061, 0.10856, 0.0237046, 0.405523, 0.00370612, -6.69343e-05, 0.363256, -0.119307, -0.0705562, 1.73472e-18, -1.69407e-21, -3.79471e-19
0.0491649, 0.107052, 0.0187271, 0.441329, 0.00384524, -0.000134685, 0.416368, -0.119181, -0.0760611, -2.60209e-17, -9.87415e-36, -2.71051e-19
0.0120034, 0.103197, 0.0131382, 0.478462, 0.0042115, -9.56972e-05, 0.470146, -0.118486, -0.0830246, -3.98986e-17, 5.42101e-20, -1.0842e-19
-0.0257307, 0.0998042, 0.00719906, 0.512024, 0.00452967, -9.45709e-05, 0.520005, -0.117872, -0.0892938, 2.94903e-17, 1.35525e-19, -4.33681e-19
-0.0616792, 0.0978856, 0.00166089, 0.539213, 0.00461728, -0.000175374, 0.56477, -0.117157, -0.0943983, 2.94903e-17, 8.13152e-20, -2.1684e-19
-0.0974, 0.0929926, -0.00345, 0.5629, 0.0047878, -0.000171259, 0.60854, -0.115298, -0.102244, 2.94903e-17, -1.0842e-19, -3.25261e-19
-0.131358, 0.0882487, -0.00860942, 0.577716, 0.00494702, -0.00013667, 0.637684, -0.113775, -0.108674, -2.60209e-17, 1.0842e-19, -4.33681e-19
-0.161997, 0.0860809, -0.0135909, 0.580158, 0.0049767, -0.000129232, 0.642647, -0.113063, -0.110537, 1.73472e-18, -1.0842e-19, -3.52366e-19
-0.189685, 0.0810816, -0.0175469, 0.58191, 0.0049911, -0.000129283, 0.646222, -0.110336, -0.115302, 5.72459e-17, -5.42101e-20, -2.71051e-19
-0.214864, 0.0757944, -0.0212603, 0.58377, 0.00500641, -0.000129386, 0.650017, -0.107472, -0.120389, -2.60209e-17, -1.12847e-35, -2.1684e-19
-0.238051, 0.0734768, -0.0251645, 0.583712, 0.0049991, -0.00013424, 0.64877, -0.106329, -0.121868, -5.37764e-17, -1.11173e-20, -3.45589e-19
-0.259842, 0.0684252, -0.0279561, 0.577082, 0.00489498, -0.00017055, 0.626212, -0.102051, -0.123674, 1.73472e-18, -6.77626e-20, -3.25261e-19
-0.278528, 0.0625348, -0.0301346, 0.562157, 0.0047665, -0.00018212, 0.590596, -0.0965735, -0.124539, -5.20417e-18, 2.03288e-19, -7.58942e-19
-0.292267, 0.0601045, -0.0323009, 0.538139, 0.00469503, -0.000102421, 0.555541, -0.0939673, -0.122084, -5.20417e-18, 8.80914e-20, -2.71051e-19
-0.302072, 0.0563364, -0.0328614, 0.504859, 0.00438152, -7.68358e-05, 0.519416, -0.086761, -0.119348, 1.73472e-18, 3.72694e-20, -3.79471e-19
-0.30667, 0.0515177, -0.031953, 0.462814, 0.00396901, -8.67009e-05, 0.480562, -0.0769907, -0.116164, 2.94903e-17, -4.33681e-19, -5.42101e-19
-0.303557, 0.0497023, -0.0305465, 0.412421, 0.00377772, 2.25918e-05, 0.441418, -0.0722438, -0.111324, -2.60209e-17, -1.37643e-20, -3.49825e-19
-0.291802, 0.048883, -0.0276246, 0.349926, 0.00333235, 0.00013083, 0.403423, -0.0655612, -0.103209, -2.60209e-17, 1.0842e-19, -1.0842e-19
-0.272746, 0.0476148, -0.0228437, 0.27988, 0.00266387, 0.00011819, 0.364434, -0.0557532, -0.0927633, -2.60209e-17, -9.75782e-19, -7.58942e-19
-0.247755, 0.0476553, -0.0171843, 0.211865, 0.00231882, 0.000149369, 0.321612, -0.0504378, -0.0833583, 1.73472e-18, 2.1684e-19, -6.50521e-19
