-0.0945989, 0.0162912, 0.00589911, -0.0359271, 1.679e-16, 1.42818e-17
-0.0925553, 0.0158006, 0.00627504, -0.0375871, 1.24499e-16, 1.37976e-17
-0.08864, 0.0148658, 0.00700059, -0.0407666, 4.99874e-17, 9.20261e-18
-0.0861791, 0.0142816, 0.0074602, -0.0427643, -2.78191e-19, 6.50125e-18
-0.084928, 0.0137204, 0.00768224, -0.043312, -3.00537e-19, 6.93455e-18
-0.0820342, 0.0124053, 0.00820005, -0.044543, -2.31809e-19, 5.20073e-18
-0.0799178, 0.0114461, 0.00858336, -0.0454428, -2.46346e-19, 5.41728e-18
-0.0794161, 0.0108661, 0.00870224, -0.0450966, 2.39959e-17, 7.16264e-18
-0.0782321, 0.0092507, 0.0090045, -0.0438868, 9.59869e-17, 9.42612e-18
-0.0772433, 0.0079039, 0.00925952, -0.0428776, 1.60159e-16, 1.16478e-17
-0.0774113, 0.00732632, 0.00929372, -0.0420488, 1.49673e-16, 1.32444e-17
-0.0785335, 0.0055518, 0.00931866, -0.0390969, 7.7743e-17, 1.02041e-17
-0.0795903, 0.00387952, 0.00933847, -0.0363154, 1.09873e-17, 8.21231e-18
-0.0802033, 0.00330575, 0.00929603, -0.0352424, -1.85628e-18, 3.40687e-18
-0.0827339, 0.0016218, 0.009025, -0.031746, 5.91717e-19, 8.69824e-18
-0.0854197, -0.000163944, 0.00872803, -0.0280356, -1.58061e-19, 5.63637e-18
-0.0864103, -0.000771857, 0.00859941, -0.0267733, -1.81559e-18, 2.9886e-18
-0.0895337, -0.00237582, 0.00808403, -0.023448, -2.72364e-18, 5.1422e-18
-0.0932797, -0.00429492, 0.00745289, -0.0194613, 3.48589e-18, -7.99732e-19
-0.0946563, -0.00499339, 0.00720885, -0.018035, -7.03928e-20, 3.9027e-18
-0.0974617, -0.00632463, 0.00656611, -0.0157538, 3.4555e-18, 9.21947e-19
-0.101302, -0.00814052, 0.00567459, -0.0126328, -1.75655e-18, 1.71272e-18
-0.102941, -0.00891488, 0.00528658, -0.0113129, -5.21376e-18, 8.08451e-19
-0.104794, -0.00988592, 0.0046374, -0.010521, 5.02504e-17, 5.73326e-18
-0.107747, -0.0114267, 0.00359666, -0.00926082, 1.24913e-16, -5.77997e-19
-0.109289, -0.012229, 0.00304959, -0.00860283, 1.59561e-16, 4.84233e-18
-0.109935, -0.0128742, 0.00244698, -0.00926002, 1.26591e-16, 5.50933e-18
-0.111173, -0.0141079, 0.00129045, -0.0105187, 5.20033e-17, 4.01673e-18
-0.111953, -0.0148817, 0.00056219, -0.0113096, -5.23338e-18, 2.54312e-18
-0.111465, -0.0152038, 9.51912e-05, -0.0126468, 5.72428e-17, 7.23979e-19
-0.110272, -0.0159452, -0.000990425, -0.015809, 2.1853e-16, 5.19004e-18
-0.109401, -0.0164887, -0.00178274, -0.0181204, 3.27795e-16, 7.67555e-18
-0.108436, -0.0165857, -0.00213948, -0.0195104, 2.84374e-16, 9.88688e-18
-0.105628, -0.0167955, -0.00309883, -0.023381, 1.28366e-16, 2.13421e-18
-0.103286, -0.0169749, -0.00389797, -0.0266094, 1.36899e-17, 7.30654e-18
-0.102158, -0.0169037, -0.00418216, -0.0278886, -7.25686e-20, 2.60141e-18
-0.0985644, -0.0165363, -0.00499705, -0.0317103, 3.30326e-18, 5.31244e-18
-0.0951775, -0.0161959, -0.00576724, -0.0353116, -2.75651e-19, 7.80301e-18
-0.0940185, -0.0159968, -0.0060056, -0.0363984, 3.27849e-18, 5.32815e-18
-0.0906236, -0.0151715, -0.00663201, -0.0391558, 1.01653e-17, 6.47598e-18
-0.0870194, -0.0143009, -0.00730286, -0.042082, 3.2119e-18, 6.21395e-18
-0.0858876, -0.0139756, -0.00751208, -0.0429035, 3.1324e-18, 7.95032e-18
-0.0835395, -0.0129182, -0.00792977, -0.0439027, 3.16258e-18, 7.08675e-18
-0.0807227, -0.0116533, -0.00843708, -0.0451005, 3.11503e-18, 7.95744e-18
