1.63764e-18, -5.12395e-19
-3.59494e-18, -3.49944e-19
-1.8108e-18, -9.17725e-19
3.1371e-18, 2.56819e-18
5.80778e-19, 1.87895e-18
2.08464e-18, 4.90557e-18
2.6247e-18, -2.0123e-18
4.07139e-18, 1.74369e-18
3.17297e-18, 2.10852e-18
1.46045e-18, 1.75748e-18
-1.84641e-19, 5.41487e-19
2.40956e-18, 7.44057e-19
2.39273e-18, 9.60225e-19
3.13921e-18, 2.54114e-18
3.05487e-18, 3.62207e-18
2.79777e-18, -4.22812e-18
4.86865e-18, 2.67596e-18
1.49411e-18, 1.32514e-18
1.76424e-18, -2.13372e-18
1.56171e-18, 4.60572e-19
2.95352e-18, 4.91903e-18
-3.27965e-20, -1.40421e-18
-2.3532e-19, 1.19008e-18
3.13921e-18, 2.54114e-18
-4.37748e-19, 3.78433e-18
-1.51074e-19, 1.0896e-19
3.41775e-18, -1.02593e-18
2.53606e-18, -8.77224e-19
1.68401e-18, -1.10684e-18
5.17909e-19, -2.88353e-18
1.35075e-18, -2.41103e-18
1.91066e-18, -1.22536e-18
1.82744e-18, -2.94458e-18
1.27497e-18, -7.01153e-18
9.79604e-19, -3.2283e-18
1.13554e-18, 5.919e-18
4.30326e-20, -2.37713e-18
-1.931e-18, 6.2264e-19
8.53004e-18, 3.51793e-19
-1.76214e-18, -1.53908e-18
-5.55854e-18, 2.51462e-18
-5.7275e-18, 4.67638e-18
1.73039e-18, -1.70153e-18
1.8655e-18, -3.4311e-18
-1.94956e-17, 2.73122e-18
1.79799e-18, -2.56634e-18
-4.37726e-18, -1.26182e-17
-1.27802e-17, 5.86567e-18
-1.29153e-17, 7.5952e-18
1.05532e-18, 6.94588e-18
2.00042e-18, -5.16059e-18
2.40556e-18, -1.03487e-17
1.8655e-18, -3.4311e-18
1.19033e-18, 5.21635e-18
1.46045e-18, 1.75748e-18
-1.18351e-17, -6.24056e-18
-1.18351e-17, -6.24056e-18
1.19033e-18, 5.21635e-18
-1.22404e-17, -1.05236e-18
-2.58058e-17, -5.59119e-18
1.66298e-18, -8.36812e-19
2.54066e-18, -1.20781e-17
1.93291e-18, -4.29582e-18
8.91825e-18, -4.62039e-18
1.22418e-18, 4.78416e-18
-6.40257e-18, 1.33236e-17
-5.57565e-18, 2.73045e-18
8.58071e-18, -2.96566e-19
8.42045e-18, 1.7571e-18
8.15042e-18, 5.21615e-18
8.45411e-18, 1.32476e-18
1.75573e-18, -2.02571e-18
-2.02275e-18, 1.79815e-18
1.72628e-18, -1.64747e-18
3.20882e-18, 1.64932e-18
