1.11759e-08, 0, 4.47035e-08, -1.50874e-07, -7.45058e-08, -1.04308e-07, 2.51457e-08, 2.98023e-08, -3.72529e-08, -2.09548e-08, -7.45058e-09, -1.49012e-08, -2.19792e-07, 1.3411e-07, -3.42727e-07, 7.45058e-09, 0, 1.49012e-08, 1.44355e-08, 2.98023e-08, 3.72529e-09
-2.60957e-06, 1.56462e-06, -4.75347e-06, -1.50874e-07, -7.45058e-08, -1.04308e-07, 2.51457e-08, 2.98023e-08, -3.72529e-08, -2.09548e-08, -7.45058e-09, -1.49012e-08, -2.19792e-07, 1.3411e-07, -3.42727e-07, 7.45058e-09, 0, 1.49012e-08, 1.44355e-08, 2.98023e-08, 3.72529e-09
-6.51926e-05, 3.89665e-05, -0.000118852, -1.50874e-07, -7.45058e-08, -1.04308e-07, 2.42144e-08, 2.98023e-08, -3.72529e-08, -2.09548e-08, -7.45058e-09, -1.49012e-08, -2.19792e-07, 1.3411e-07, -3.42727e-07, 7.45058e-09, 0, 1.49012e-08, 1.44355e-08, 2.98023e-08, 3.72529e-09
-0.000238094, 0.000142306, -0.000434339, -1.50874e-07, -7.45058e-08, -1.04308e-07, 2.42144e-08, 2.98023e-08, -3.72529e-08, -2.09548e-08, -7.45058e-09, -1.49012e-08, -2.19792e-07, 1.3411e-07, -3.42727e-07, 7.45058e-09, 0, 1.49012e-08, 1.44355e-08, 2.98023e-08, 3.72529e-09
-0.000522129, 0.000312008, -0.000952467, -1.50874e-07, -7.45058e-08, -1.04308e-07, 2.32831e-08, 2.98023e-08, -3.72529e-08, -2.09548e-08, -7.45058e-09, -1.49012e-08, -2.19792e-07, 1.3411e-07, -3.42727e-07, 7.45058e-09, 0, 1.49012e-08, 1.44355e-08, 2.98023e-08, 3.72529e-09
-0.000916839, 0.000547819, -0.0016724, -1.50874e-07, -7.45058e-08, -1.04308e-07, 2.23517e-08, 2.98023e-08, -3.35276e-08, -2.09548e-08, -7.45058e-09, -1.49012e-08, -2.19792e-07, 1.3411e-07, -3.42727e-07, 7.45058e-09, 0, 1.49012e-08, 1.44355e-08, 2.98023e-08, 3.72529e-09
-0.00142012, 0.000848509, -0.00259045, -1.50874e-07, -7.45058e-08, -1.04308e-07, 2.14204e-08, 2.98023e-08, -3.35276e-08, -2.09548e-08, -7.45058e-09, -1.49012e-08, -2.19792e-07, 1.3411e-07, -3.42727e-07, 7.45058e-09, 0, 1.49012e-08, 1.44355e-08, 2.98023e-08, 3.72529e-09
-0.00202808, 0.00121178, -0.00369944, -1.50874e-07, -7.45058e-08, -1.04308e-07, 2.14204e-08, 2.98023e-08, -3.35276e-08, -2.09548e-08, -7.45058e-09, -1.49012e-08, -2.19792e-07, 1.3411e-07, -3.42727e-07, 7.45058e-09, 0, 1.49012e-08, 1.44355e-08, 2.98023e-08, 3.72529e-09
-0.00273475, 0.00163403, -0.00498852, -1.50874e-07, -7.45058e-08, -1.04308e-07, 1.95578e-08, 2.98023e-08, -3.35276e-08, -2.09548e-08, -7.45058e-09, -1.49012e-08, -2.19792e-07, 1.3411e-07, -3.42727e-07, 7.45058e-09, 0, 1.49012e-08, 1.46683e-08, 2.98023e-08, 1.86265e-09
-0.0035318, 0.00211026, -0.00644243, -1.50874e-07, -7.45058e-08, -1.04308e-07, 1.95578e-08, 2.98023e-08, -3.35276e-08, -2.09548e-08, -7.45058e-09, -1.49012e-08, -2.19792e-07, 1.3411e-07, -3.42727e-07, 7.45058e-09, 0, 1.49012e-08, 1.46683e-08, 2.98023e-08, 1.86265e-09
