-7.83476, 6.55058, 9.14674, -0.0819683, -0.0136471, -0.060339
-7.84205, 6.54937, 9.14137, -0.142905, -0.0421429, -0.0924397
-7.86017, 6.54309, 9.1303, -0.232483, -0.120635, -0.113811
-7.88338, 6.52792, 9.12114, -0.25676, -0.239382, -0.0507689
-7.90582, 6.50053, 9.12128, -0.262462, -0.379071, 0.0423145
-7.93004, 6.46053, 9.12866, -0.282758, -0.494299, 0.103941
-7.95608, 6.41266, 9.13976, -0.286339, -0.552578, 0.138359
-7.98094, 6.3623, 9.15326, -0.261354, -0.563822, 0.164065
-8.00255, 6.31242, 9.16892, -0.237059, -0.60648, 0.210371
-8.02309, 6.25448, 9.19066, -0.212517, -0.670509, 0.270624
-8.04033, 6.19322, 9.21703, -0.158089, -0.666132, 0.309849
-8.05119, 6.13605, 9.24574, -0.0817645, -0.608625, 0.33298
-8.05486, 6.08502, 9.27623, -0.0169784, -0.573649, 0.361519
-8.05421, 6.03407, 9.31001, 0.0414187, -0.538416, 0.384908
-8.0475, 5.9893, 9.34466, 0.120195, -0.431299, 0.380187
-8.03284, 5.9574, 9.3776, 0.224136, -0.304914, 0.38568
-8.00765, 5.9351, 9.41322, 0.330867, -0.240798, 0.433059
-7.97402, 5.91459, 9.45459, 0.396251, -0.221744, 0.472841
-7.93721, 5.89568, 9.49728, 0.406312, -0.202217, 0.465159
-7.90179, 5.87864, 9.53728, 0.452454, -0.137415, 0.459323
-7.85677, 5.87125, 9.57894, 0.560182, -0.0306845, 0.477991
-7.8022, 5.87318, 9.62226, 0.627602, 0.0506401, 0.477948
-7.7452, 5.88025, 9.66391, 0.622812, 0.0914526, 0.443745
-7.69148, 5.88944, 9.70115, 0.605943, 0.127459, 0.403061
-7.63748, 5.90291, 9.73557, 0.604951, 0.168357, 0.372548
-7.58393, 5.91937, 9.76738, 0.588624, 0.191402, 0.341091
-7.53283, 5.93694, 9.7962, 0.55728, 0.192304, 0.31208
-7.48486, 5.95356, 9.82286, 0.527274, 0.176339, 0.295086
-7.43909, 5.96828, 9.84866, 0.490474, 0.16398, 0.271268
-7.39767, 5.98271, 9.87109, 0.430001, 0.17149, 0.218439
-7.36265, 5.99877, 9.8875, 0.357911, 0.180631, 0.157027
-7.33404, 6.01482, 9.899, 0.295673, 0.180416, 0.109563
-7.31008, 6.03085, 9.90697, 0.248359, 0.20565, 0.0581074
-7.28988, 6.05138, 9.90933, 0.212557, 0.28101, -0.0153208
-7.2723, 6.0808, 9.90425, 0.186094, 0.366025, -0.0881481
-7.2568, 6.11646, 9.89366, 0.161952, 0.443702, -0.155783
-7.24351, 6.15968, 9.87656, 0.137334, 0.553265, -0.244789
-7.23239, 6.21481, 9.85014, 0.113897, 0.705528, -0.362248
-7.22326, 6.28511, 9.81216, 0.0935313, 0.85393, -0.478892
-7.21576, 6.36662, 9.76501, 0.0767541, 0.96684, -0.57425
-7.20961, 6.45699, 9.71007, 0.0632277, 1.05816, -0.657334
-7.20452, 6.55474, 9.64815, 0.0534081, 1.14301, -0.737414
-7.20012, 6.66019, 9.57897, 0.0462359, 1.21476, -0.810328
-7.1963, 6.7707, 9.50409, 0.0379908, 1.20871, -0.831828
-7.19336, 6.87508, 9.43109, 0.0255239, 1.07773, -0.764837
-7.19176, 6.9623, 9.36812, 0.0130114, 0.909204, -0.664845
-7.19105, 7.03671, 9.3129, 0.00574529, 0.81213, -0.608926
-7.19074, 7.10667, 9.25986, -0.00150204, 0.734196, -0.564122
-7.19132, 7.16724, 9.21261, -0.014213, 0.601501, -0.478377
-7.19327, 7.21361, 9.17482, -0.0263527, 0.438509, -0.364823
-7.196, 7.24519, 9.14775, -0.0343913, 0.293713, -0.259337
-7.19938, 7.26582, 9.12872, -0.043315, 0.191832, -0.186768
-7.2037, 7.2793, 9.11455, -0.0526759, 0.120077, -0.137458
-7.20874, 7.28717, 9.10428, -0.0501493, 0.00935555, -0.047121
-7.21262, 7.28096, 9.10617, -0.0540948, -0.129347, 0.0605106
-7.21836, 7.26418, 9.11504, -0.0967044, -0.216722, 0.0960445
-7.22981, 7.24243, 9.12325, -0.15534, -0.251741, 0.0766039
-7.24598, 7.21942, 9.12865, -0.159237, -0.274744, 0.0908089
-7.25812, 7.19359, 9.13939, -0.12556, -0.302639, 0.138531
-7.2683, 7.16562, 9.15328, -0.118033, -0.322208, 0.158572
-7.2791, 7.13631, 9.16758, -0.129924, -0.342808, 0.163507
-7.2914, 7.10468, 9.18235, -0.151357, -0.373363, 0.168571
-7.30601, 7.06993, 9.19755, -0.192116, -0.402718, 0.156941
-7.32555, 7.03308, 9.21025, -0.262374, -0.422029, 0.113468
-7.35265, 6.9949, 9.21772, -0.347561, -0.460653, 0.0720549
-7.38734, 6.95119, 9.22306, -0.410338, -0.515585, 0.0596952
-7.4256, 6.90324, 9.22833, -0.426788, -0.539789, 0.0604248
-7.46321, 6.85522, 9.2338, -0.410448, -0.526056, 0.0589228
-7.49857, 6.80972, 9.23881, -0.442666, -0.526657, 0.0285387
-7.54191, 6.7616, 9.23888, -0.506913, -0.543222, -0.0162649
-7.58869, 6.71315, 9.23592, -0.505264, -0.525026, -0.0332165
-7.63173, 6.66826, 9.23297, -0.444021, -0.475159, -0.0236034
-7.66763, 6.62868, 9.23172, -0.389049, -0.430269, -0.0141191
-7.7009, 6.59177, 9.23046, -0.349446, -0.392075, -0.0113297
-7.72975, 6.55898, 9.22971, -0.287195, -0.334997, -0.0022316
-7.75195, 6.53221, 9.23006, -0.216047, -0.264187, 0.00562191
-7.76816, 6.51201, 9.23071, -0.163593, -0.198784, 0.00261784
-7.78104, 6.49687, 9.23053, -0.129867, -0.147715, -0.00536442
-7.79125, 6.48575, 9.22975, -0.103303, -0.107245, -0.0117159
-7.7994, 6.47781, 9.22845, -0.0829983, -0.0595236, -0.028367
-7.806, 6.47517, 9.22471, -0.0677794, -0.000429153, -0.0571632
-7.81145, 6.47773, 9.21828, -0.0566348, 0.0503826, -0.0834274
-7.81607, 6.48412, 9.20988, -0.0485453, 0.0865173, -0.102139
-7.82008, 6.49311, 9.20013, -0.0425586, 0.109692, -0.11364
-7.82364, 6.50362, 9.18967, -0.0377038, 0.121493, -0.118103
-7.82679, 6.51471, 9.17913, -0.033085, 0.123124, -0.115571
-7.82952, 6.52551, 9.16913, -0.028013, 0.115614, -0.106087
-7.83177, 6.53526, 9.16027, -0.0220075, 0.0994778, -0.0897789
-7.83343, 6.5432, 9.15317, -0.0150472, 0.0749302, -0.0664759
-7.83444, 6.54858, 9.14845, -0.0113618, 0.0605965, -0.0530434
