-284.429, -64.7337, -116.081
-284.161, -64.7187, -116.546
-283.857, -64.7014, -117.076
-283.267, -64.6671, -118.118
-282.391, -64.6176, -119.643
-281.308, -64.5557, -121.538
-280.037, -64.4825, -123.771
-278.561, -64.3991, -126.343
-276.941, -64.3052, -129.19
-275.151, -64.2035, -132.319
-273.22, -64.0937, -135.691
-271.187, -63.9761, -139.261
-269.022, -63.8535, -143.042
-266.78, -63.7248, -146.967
-264.458, -63.5916, -151.035
-262.062, -63.4556, -155.221
-259.64, -63.3162, -159.465
-257.168, -63.1751, -163.791
-254.684, -63.0336, -168.134
-252.207, -62.8914, -172.472
-249.729, -62.7498, -176.809
-247.294, -62.6112, -181.066
-244.895, -62.4734, -185.27
-242.553, -62.3396, -189.368
-240.294, -62.2113, -193.316
-238.116, -62.0858, -197.136
-236.046, -61.9685, -200.748
-234.097, -61.8569, -204.163
-232.279, -61.7522, -207.351
-230.615, -61.6584, -210.248
-229.114, -61.5719, -212.886
-227.794, -61.4964, -215.192
-226.67, -61.4327, -217.152
-225.755, -61.3798, -218.763
-225.072, -61.3708, -219.958
-224.624, -61.5302, -220.791
-224.434, -61.4139, -221.102
-224.505, -60.73, -220.758
-224.827, -59.5869, -219.817
-225.425, -57.6406, -218.242
-226.211, -54.7644, -215.979
-227.183, -51.215, -213.162
-228.381, -47.1875, -209.91
-229.702, -42.6199, -206.173
-231.162, -37.7607, -202.13
-232.774, -32.6347, -197.778
-234.467, -27.3163, -193.161
-236.234, -22.0416, -188.454
-238.109, -16.7199, -183.572
-239.993, -11.5973, -178.678
-241.903, -6.76814, -173.846
-243.865, -2.1948, -169.033
-245.758, 1.8141, -164.432
-247.668, 5.34351, -160.013
-249.53, 8.22115, -155.865
-251.249, 10.2628, -152.151
-252.913, 11.5613, -148.826
-254.607, 11.7707, -145.776
-256.317, 10.7466, -143.021
-258.104, 8.66109, -140.483
-260.067, 5.59603, -137.98
-262.153, 1.44851, -135.512
-264.307, -3.36874, -133.148
-266.515, -8.74526, -130.902
-268.729, -14.6854, -128.75
-270.902, -20.7551, -126.742
-273.052, -27.0839, -124.873
-275.093, -33.3918, -123.14
-277.006, -39.4301, -121.573
-278.809, -45.2866, -120.185
-280.363, -50.5525, -118.976
-281.746, -55.2535, -117.962
-282.892, -59.215, -117.156
-283.64, -61.9429, -116.598
-284.058, -63.4177, -116.322
-254.429, -64.7337, -146.081
-254.428, -64.1322, -146.081
-254.427, -63.4786, -146.08
-254.431, -62.4034, -146.081
-254.431, -60.8592, -146.082
-254.429, -59.1987, -146.081
-254.43, -57.5747, -146.081
-254.431, -55.9475, -146.082
-254.428, -54.6577, -146.081
-254.425, -53.5255, -146.08
-254.427, -53.0139, -146.08
-254.422, -53.6839, -146.08
-254.404, -55.3462, -146.075
-254.433, -58.2241, -146.082
-254.428, -62.5276, -146.086
-254.403, -68.0036, -146.08
-254.453, -74.3448, -146.085
-254.421, -81.6937, -146.088
-254.419, -89.7432, -146.082
-254.454, -98.3828, -146.087
-254.411, -107.646, -146.093
-254.45, -117.179, -146.075
-254.443, -127.069, -146.089
-254.417, -137.122, -146.092
-254.456, -147.126, -146.068
-254.437, -157.138, -146.092
-254.433, -166.874, -146.073
-254.461, -176.315, -146.062
-254.445, -185.329, -146.085
-254.442, -193.699, -146.059
-254.497, -201.482, -146.042
-254.434, -208.367, -146.079
-254.461, -214.347, -146.05
-254.523, -219.349, -146.027
-254.357, -222.991, -146.118
-254.354, -225.417, -146.12
-254.428, -226.567, -146.081
-254.387, -226.265, -146.103
-254.351, -224.616, -146.122
-254.463, -221.966, -146.062
-254.48, -218.221, -146.046
-254.407, -213.488, -146.086
-254.48, -208.012, -146.055
-254.458, -201.674, -146.055
-254.43, -194.705, -146.081
-254.456, -187.164, -146.07
-254.441, -179.087, -146.065
-254.431, -170.673, -146.09
-254.447, -161.892, -146.074
-254.433, -152.914, -146.075
-254.429, -143.829, -146.091
-254.449, -134.648, -146.074
-254.418, -125.598, -146.088
-254.437, -116.624, -146.088
-254.445, -107.886, -146.078
-254.414, -99.5396, -146.088
-254.446, -91.5084, -146.085
-254.422, -84.0627, -146.081
-254.422, -77.179, -146.084
-254.446, -70.9375, -146.084
-254.41, -65.5696, -146.08
-254.427, -60.9698, -146.084
-254.431, -57.3676, -146.082
-254.412, -54.9505, -146.077
-254.424, -53.565, -146.08
-254.427, -53.0546, -146.08
-254.426, -53.5743, -146.08
-254.428, -54.6609, -146.081
-254.431, -55.9475, -146.082
-254.43, -57.5747, -146.081
-254.429, -59.1987, -146.081
-254.431, -60.8592, -146.082
-254.431, -62.4034, -146.081
-254.427, -63.4786, -146.08
-254.428, -64.1322, -146.081
-254.429, -64.7337, -146.081
-254.428, -65.0281, -145.93
-254.428, -65.3624, -145.759
-254.429, -66.0063, -145.43
-254.428, -66.95, -144.947
-254.428, -68.1083, -144.355
-254.43, -69.4549, -143.667
-254.428, -70.996, -142.878
-254.429, -72.6729, -142.021
-254.429, -74.4966, -141.088
-254.428, -76.4344, -140.097
-254.43, -78.4465, -139.068
-254.429, -80.5485, -137.993
-254.429, -82.6828, -136.901
-254.43, -84.848, -135.794
-254.429, -87.0276, -134.679
-254.429, -89.1699, -133.584
-254.43, -91.2945, -132.498
-254.429, -93.3511, -131.445
-254.429, -95.3199, -130.438
-254.43, -97.2031, -129.476
-254.428, -98.9411, -128.586
-254.429, -100.55, -127.764
-254.429, -101.991, -127.027
-254.428, -103.228, -126.393
-254.429, -104.276, -125.858
-254.428, -105.076, -125.448
-254.427, -105.672, -125.122
-254.428, -105.963, -124.972
-254.428, -105.783, -125.132
-254.425, -105.174, -125.563
-254.428, -104.115, -126.315
-254.43, -102.543, -127.444
-254.426, -100.53, -128.884
-254.432, -98.2351, -130.533
-254.431, -95.6063, -132.417
-254.428, -92.764, -134.453
-254.432, -89.7912, -136.587
-254.431, -86.6578, -138.833
-254.429, -83.5309, -141.073
-254.432, -80.385, -143.331
-254.431, -77.2985, -145.543
-254.428, -74.3915, -147.625
-254.432, -71.6177, -149.616
-254.428, -69.1281, -151.398
-254.426, -66.9407, -152.966
-254.43, -65.0899, -154.295
-254.424, -63.745, -155.258
-254.425, -62.9276, -155.858
-254.428, -62.4542, -156.188
-254.427, -62.2788, -156.261
-254.427, -62.3889, -156.095
-254.428, -62.4837, -155.875
-254.428, -62.5451, -155.607
-254.428, -62.6212, -155.276
-254.428, -62.7092, -154.894
-254.428, -62.8101, -154.455
-254.428, -62.9196, -153.978
-254.428, -63.0378, -153.464
-254.428, -63.1631, -152.918
-254.429, -63.2919, -152.358
-254.429, -63.4256, -151.776
-254.429, -63.5602, -151.19
-254.429, -63.6946, -150.605
-254.429, -63.8287, -150.021
-254.429, -63.9581, -149.458
-254.429, -64.084, -148.909
-254.429, -64.2035, -148.39
-254.429, -64.3139, -147.909
-254.429, -64.4163, -147.463
-254.429, -64.506, -147.072
-254.429, -64.5838, -146.734
-254.429, -64.6474, -146.457
-254.429, -64.6909, -146.267
-254.429, -64.7136, -146.168
