0, 64.7337, 36.2482, 0, 0.968312, -0.495237
0, 64.8377, 36.195, 0, 1.89809, -0.970727
0, 65.1415, 36.0396, 0, 3.69975, -1.89214
0, 65.6325, 35.7885, 0, 5.38567, -2.75438
0, 66.2984, 35.448, 0, 6.95587, -3.55742
0, 67.1267, 35.0243, 0, 8.4104, -4.30127
0, 68.1051, 34.524, 0, 9.74918, -4.98595
0, 69.221, 33.9533, 0, 10.9722, -5.61146
0, 70.4621, 33.3186, 0, 12.0796, -6.17778
0, 71.8158, 32.6262, 0, 13.0711, -6.68491
0, 73.2699, 31.8825, 0, 13.947, -7.13287
0, 74.8119, 31.094, 0, 14.7072, -7.52164
0, 76.4293, 30.2668, 0, 15.3516, -7.85121
0, 78.1096, 29.4074, 0, 15.8804, -8.12162
0, 79.8406, 28.5221, 0, 16.2934, -8.33284
0, 81.6097, 27.6174, 0, 16.5907, -8.48488
0, 83.4045, 26.6995, 0, 16.7723, -8.57773
0, 85.2126, 25.7748, 0, 16.8381, -8.6114
0, 87.0216, 24.8496, 0, 16.7882, -8.5859
0, 88.819, 23.9304, 0, 16.6226, -8.50122
0, 90.5924, 23.0234, 0, 16.3413, -8.35734
0, 92.3293, 22.1351, 0, 15.9442, -8.15427
0, 94.0174, 21.2718, 0, 15.4314, -7.89202
0, 95.6442, 20.4398, 0, 14.803, -7.57061
0, 97.1973, 19.6455, 0, 14.0588, -7.19
0, 98.6643, 18.8953, 0, 13.1989, -6.75022
0, 100.033, 18.1954, 0, 12.2232, -6.25124
0, 101.29, 17.5524, 0, 11.1318, -5.69309
0, 102.424, 16.9725, 0, 9.92477, -5.07576
0, 103.422, 16.462, 0, 8.60198, -4.39924
0, 104.272, 16.0275, 0, 7.16339, -3.66354
0, 104.961, 15.6751, 0, 5.6091, -2.86866
0, 105.477, 15.4112, 0, 3.93917, -2.01458
0, 105.807, 15.2423, 0, 2.15349, -1.10133
0, 105.939, 15.1746, 0, -0.0908858, 0.193616
0, 105.787, 15.2839, 0, -3.23964, 2.32455
0, 105.243, 15.674, 0, -6.74274, 4.83411
0, 104.339, 16.3223, 0, -9.93745, 7.12453
0, 103.109, 17.2044, 0, -12.8143, 9.1871
0, 101.586, 18.2959, 0, -15.3734, 11.0218
0, 99.8062, 19.5721, 0, -17.6146, 12.6286
0, 97.8024, 21.0087, 0, -19.538, 14.0076
0, 95.6091, 22.5811, 0, -21.1437, 15.1587
0, 93.2604, 24.265, 0, -22.4314, 16.0819
0, 90.7905, 26.0358, 0, -23.4013, 16.7773
0, 88.2335, 27.869, 0, -24.0534, 17.2448
0, 85.6235, 29.7402, 0, -24.3877, 17.4845
0, 82.9946, 31.6249, 0, -24.4041, 17.4962
0, 80.3811, 33.4987, 0, -24.1027, 17.2802
0, 77.817, 35.3369, 0, -23.4836, 16.8362
0, 75.3365, 37.1153, 0, -22.5465, 16.1644
0, 72.9737, 38.8093, 0, -21.2916, 15.2648
0, 70.7628, 40.3944, 0, -19.7189, 14.1372
0, 68.7378, 41.8462, 0, -17.8284, 12.7818
0, 66.933, 43.1401, 0, -15.62, 11.1986
0, 65.3824, 44.2518, 0, -13.0938, 9.38745
0, 64.1202, 45.1567, 0, -10.2498, 7.34847
0, 63.1806, 45.8304, 0, -7.08792, 5.08163
0, 62.5976, 46.2483, 0, -3.60943, 2.58758
0, 62.4052, 46.3862, 0, -0.860361, 0.488311
0, 62.4128, 46.3532, 0, 0.133612, -0.581701
0, 62.4339, 46.2613, 0, 0.255308, -1.11155
0, 62.4676, 46.1144, 0, 0.368285, -1.60352
0, 62.513, 45.9168, 0, 0.472578, -2.05761
0, 62.5692, 45.6724, 0, 0.568187, -2.47379
0, 62.6351, 45.3854, 0, 0.65506, -2.85205
0, 62.7099, 45.0598, 0, 0.733231, -3.19242
0, 62.7926, 44.6996, 0, 0.802718, -3.49493
0, 62.8823, 44.309, 0, 0.863486, -3.75956
0, 62.9781, 43.892, 0, 0.915588, -3.98626
0, 63.079, 43.4527, 0, 0.958954, -4.17507
0, 63.1841, 42.9951, 0, 0.9936, -4.32601
0, 63.2924, 42.5234, 0, 1.01954, -4.43904
0, 63.4031, 42.0416, 0, 1.03679, -4.51419
0, 63.5152, 41.5537, 0, 1.04536, -4.55141
0, 63.6277, 41.0639, 0, 1.04522, -4.55076
0, 63.7397, 40.5761, 0, 1.03636, -4.51222
0, 63.8503, 40.0946, 0, 1.0188, -4.43575
0, 63.9585, 39.6233, 0, 0.992552, -4.32143
0, 64.0635, 39.1663, 0, 0.957586, -4.1692
0, 64.1642, 38.7277, 0, 0.913902, -3.97909
0, 64.2598, 38.3115, 0, 0.861515, -3.75107
0, 64.3493, 37.9219, 0, 0.800463, -3.48513
0, 64.4318, 37.5628, 0, 0.730709, -3.18132
0, 64.5063, 37.2385, 0, 0.652183, -2.83964
0, 64.5719, 36.9528, 0, 0.564991, -2.46004
0, 64.6276, 36.71, 0, 0.469133, -2.04259
0, 64.6726, 36.5141, 0, 0.364538, -1.5872
0, 64.7059, 36.3691, 0, 0.251277, -1.0939
0, 64.7266, 36.2791, 0, 0.192498, -0.83779
