-0.345676, -0.0106819, -0.0373076, -2.77556e-17, 2.2031e-16, -4.77049e-18, 0.259669, -0.0101238, -0.0123152, -1.38778e-17, -6.93889e-18, -2.60209e-18
-0.343889, -0.0109386, -0.0388931, 0.0268825, -0.000410782, 0.00058294, 0.241208, -0.00760955, -0.0127604, 1.38778e-17, 3.00927e-35, 2.1684e-18
-0.335835, -0.0121288, -0.0424259, 0.0783705, -0.00110949, 0.00176039, 0.202219, -0.0027334, -0.0133739, -6.39469e-36, 1.73472e-18, 3.68629e-18
-0.317478, -0.0149272, -0.0460178, 0.110722, -0.00148773, 0.00253904, 0.167311, 0.000475071, -0.0135648, -6.93889e-18, 1.73472e-18, -4.33681e-19
-0.281385, -0.020615, -0.0485591, 0.0901805, -0.00125193, 0.00204182, 0.152832, 0.000270123, -0.0142112, -3.46945e-18, 5.30383e-35, -1.52873e-17
-0.231632, -0.0286373, -0.0503669, 0.039899, -0.000594634, 0.000875226, 0.147059, -0.00097799, -0.0158991, -3.46945e-18, -3.46945e-18, 5.20417e-18
-0.187099, -0.0357906, -0.0516119, 0.00314719, -4.40233e-05, 7.03781e-05, 0.134993, -0.00256338, -0.0174677, -3.46945e-18, -3.46945e-18, 1.73472e-18
-0.162393, -0.0395153, -0.0531444, 0.00846575, -0.00011556, 0.000171777, 0.103252, -0.0043825, -0.0181885, 6.93889e-18, 6.93889e-18, 1.73472e-18
-0.150313, -0.0409699, -0.0550561, 0.0329384, -0.000447861, 0.000667282, 0.0571948, -0.00676429, -0.0186896, -6.93889e-18, 4.06251e-35, -5.85469e-18
-0.139344, -0.0420478, -0.0568563, 0.0597528, -0.000791643, 0.00123814, 0.0140805, -0.00823647, -0.0191463, -6.93889e-18, -6.93889e-18, -1.30104e-18
-0.120621, -0.0443844, -0.0581028, 0.0768864, -0.00101277, 0.00163513, -0.0128912, -0.00759531, -0.0193762, 3.46945e-18, 1.4294e-35, 4.11997e-18
-0.0978857, -0.0474844, -0.058995, 0.0899004, -0.0011914, 0.00196825, -0.0299251, -0.00509133, -0.0194331, -1.73472e-18, 3.19734e-36, -1.84314e-18
-0.0735712, -0.0502373, -0.0593813, 0.100307, -0.00133664, 0.00224865, -0.0382957, -0.000498313, -0.0192814, 6.93889e-18, 6.93889e-18, 6.07153e-18
-0.0483827, -0.0518753, -0.0591365, 0.107694, -0.00143407, 0.00244455, -0.0349741, 0.00688171, -0.0186308, -1.38778e-17, -2.28704e-34, 1.64799e-17
-0.0196051, -0.053514, -0.0582527, 0.109673, -0.00146052, 0.0024968, -0.00672523, 0.0180075, -0.0157965, -4.5139e-36, -1.73472e-18, -2.60209e-18
0.00623672, -0.0549401, -0.0571614, 0.112937, -0.00150618, 0.00258345, 0.0347304, 0.0295492, -0.0106207, 2.77556e-17, 8.67362e-19, -1.25767e-17
0.0218561, -0.0554106, -0.0561446, 0.12546, -0.00166862, 0.00292321, 0.075555, 0.0380224, -0.00196388, 2.77556e-17, -1.30104e-18, 5.85469e-18
0.0292242, -0.0525776, -0.053503, 0.151667, -0.00200545, 0.00370903, 0.120571, 0.0449057, 0.0118494, 5.55112e-17, -1.92593e-34, -3.46945e-18
0.031969, -0.0473175, -0.0495122, 0.188376, -0.00252811, 0.00493352, 0.16768, 0.0513243, 0.0274732, -8.32667e-17, 1.44445e-34, -1.73472e-18
0.0321779, -0.0412574, -0.0450229, 0.231847, -0.00323716, 0.00657678, 0.211169, 0.0562694, 0.0413001, -1.80556e-35, 5.20417e-18, 3.46945e-18
0.0226689, -0.0338845, -0.0398912, 0.28408, -0.00399907, 0.00877267, 0.252387, 0.053887, 0.0581706, 7.22224e-35, -1.04083e-17, 6.93889e-18
0.00479057, -0.025412, -0.0340903, 0.342995, -0.00476052, 0.0114879, 0.291994, 0.0459371, 0.0749574, 0, -1.56125e-17, 0
-0.0154511, -0.0166773, -0.0280437, 0.403998, -0.00557655, 0.0146101, 0.328002, 0.0360222, 0.0835656, -3.46945e-18, 3.90313e-18, 1.38778e-17
-0.0382124, -0.00748996, -0.021648, 0.468538, -0.00641798, 0.0183446, 0.35965, 0.0241792, 0.088148, 6.93889e-18, -6.93889e-18, 1.38778e-17
-0.0641047, 0.00186955, -0.014734, 0.535435, -0.00709992, 0.0226307, 0.387434, 0.0115484, 0.0936253, -1.38778e-17, 3.46945e-18, 4.81482e-35
-0.0907566, 0.0105749, -0.00758228, 0.599543, -0.0075751, 0.027085, 0.411497, 0.000949883, 0.0984775, 0, -0, -1.38778e-17
-0.117908, 0.01859, -0.000286945, 0.660182, -0.00796518, 0.0316769, 0.430829, -0.00835286, 0.098415, 1.92593e-34, -1.38778e-17, 1.38778e-17
-0.145942, 0.0259943, 0.00723108, 0.718349, -0.00821306, 0.0364862, 0.446157, -0.0181083, 0.0928956, -5.55112e-17, -0, 0
-0.173421, 0.0322488, 0.0147468, 0.771408, -0.00820637, 0.0411635, 0.46039, -0.0268399, 0.0858919, -1.11022e-16, 6.93889e-18, 6.93889e-18
-0.2, 0.0371358, 0.0220828, 0.818275, -0.00803237, 0.0455041, 0.47488, -0.0336861, 0.0789814, 0, 1.38778e-17, 0
