23.4144, 31.9189, -13.9371, -19.128, 17.2499, -2.55082, 3.48531, 2.65222, 0.569251, -0.0343058, -0.480642, -0.730302, -0.275197, 0.0510833
20.7678, 31.0886, -13.649, -20.3918, 16.4933, -2.50634, 2.29158, 2.61094, 0.392247, -0.428716, -0.739607, -0.324737, -0.280139, -0.016675
17.8925, 30.8833, -13.165, -21.3086, 16.3071, -2.03544, 1.21071, 2.37266, 0.382141, -1.20638, -0.604127, -0.32023, 0.0696621, -0.037745
15.1766, 30.8935, -13.3878, -22.8456, 15.7016, -1.92742, 0.586977, 2.67715, 0.574067, -1.41883, -0.469139, -0.438459, 0.195602, -0.0164535
12.7331, 30.4427, -14.2149, -24.9756, 13.9941, -2.39134, 0.127873, 3.41483, 0.796115, -1.08199, -0.44788, -0.398547, 0.177821, 0.0194149
10.2047, 29.3143, -14.687, -26.8135, 11.4791, -2.61767, -0.593181, 3.85296, 0.844971, -1.08617, -0.375127, -0.29485, 0.388292, 0.0418286
7.51062, 28.167, -15.2138, -28.7874, 8.67312, -2.51254, -1.24479, 4.19655, 0.989373, -0.943983, -0.397432, -0.175756, 0.357802, 0.025574
4.85315, 26.9296, -16.093, -30.8029, 5.97586, -2.03724, -1.82468, 4.33028, 1.27005, -0.519223, -0.44722, 0.00692081, 0.0542421, -0.0303748
2.61735, 24.4107, -17.1377, -32.1939, 3.42986, -1.28405, -2.73304, 3.66583, 1.39786, -0.47714, -0.242655, 0.144995, 0.0128813, -0.034174
0.655422, 21.3457, -18.0583, -33.4077, 1.15026, -0.50697, -3.70798, 2.61428, 1.48746, -0.53219, -0.191572, 0.334954, -0.20376, -0.0558827
-1.11741, 18.2871, -18.7071, -34.7116, -0.979915, 0.118771, -4.53175, 1.63515, 1.64542, -0.477931, -0.3808, 0.645422, -0.621508, -0.128757
-2.59976, 14.8341, -19.6093, -35.7784, -3.12335, 0.734388, -5.25676, 0.712937, 1.9205, -0.540795, -0.0359175, 0.809393, -0.369829, -0.122662
-3.68944, 11.4723, -20.7196, -36.4423, -4.82013, 1.32453, -5.81145, -0.311571, 2.22673, -0.536996, 0.296165, 0.835999, -0.214211, -0.089716
-4.28854, 8.60599, -21.7337, -36.5701, -5.95856, 1.76707, -6.1732, -1.35588, 2.4223, -0.297644, 0.170972, 0.883615, -0.652555, -0.103605
-4.22206, 5.59031, -22.3023, -36.2059, -7.48728, 1.71058, -6.25074, -1.50822, 2.43147, 0.00692868, 0.364493, 1.02784, -0.316989, -0.102108
-3.31979, 2.68087, -23.0474, -35.229, -8.77306, 1.3599, -5.89117, -1.20889, 2.24227, 0.235935, 0.673988, 0.98418, 0.276455, -0.0354877
-1.65016, 0.169346, -24.5964, -33.5846, -9.47167, 1.13446, -5.23445, -1.14175, 1.74141, 0.356397, 0.678511, 0.712378, 0.347204, 0.082077
0.535565, -2.45775, -26.135, -31.5138, -10.4282, 0.703545, -4.29522, -0.585328, 1.03765, 0.798282, 0.608776, 0.519698, 0.387864, 0.1527
2.80964, -5.25161, -27.2386, -29.593, -11.318, 0.331873, -3.32534, 0.0318642, 0.282856, 1.12595, 0.574872, 0.361464, 0.553002, 0.21261
4.77363, -8.05934, -27.8192, -28.3596, -11.5809, 0.432059, -2.73533, -0.0752416, -0.382512, 0.770102, 0.55019, 0.159094, 0.771911, 0.322962
6.77443, -10.7164, -28.7915, -26.8864, -11.6687, 0.16272, -2.16937, 0.159587, -1.17832, 0.770656, 0.169648, 0.122554, 0.421765, 0.350473
8.78138, -13.3011, -29.8217, -24.9113, -11.6789, -0.217803, -1.61043, 0.367836, -1.84887, 0.927876, -0.333282, 0.0853955, -0.187859, 0.318661
10.5587, -15.9127, -30.0426, -22.766, -11.5399, 0.00274611, -1.48604, -0.720294, -1.76101, 0.335738, -0.482591, -0.298552, -0.314621, 0.341529
12.7422, -18.7554, -30.0198, -19.1991, -11.4041, 0.132359, -1.57019, -2.36237, -1.19161, -0.11066, -0.463395, -0.527434, -0.197088, 0.250667
15.3991, -21.6906, -30.3744, -14.3192, -11.3945, -0.0216269, -1.37891, -3.7865, -0.473143, -0.0642731, -0.514392, -0.701237, -0.310384, 0.0737741
-85.0842, 17.2731, 12.6519, -7.20519, -5.848, 6.68067, 2.67657, 0.421155, 0.734897, -0.451844, 1.37023, -0.4728, -0.0883164, -0.083942
-83.3585, 18.8118, 12.9991, -6.30814, -6.34598, 6.96508, 2.89952, 0.383595, 0.577039, -0.398332, 1.17362, -0.279269, -0.144759, -0.119435
-79.1981, 22.2082, 13.8321, -4.25772, -7.24967, 7.50751, 3.44285, 0.329939, 0.323375, -0.3184, 0.776342, 0.0212204, -0.233817, -0.171553
-74.3537, 25.6424, 14.7441, -2.0578, -7.92582, 7.92024, 3.9262, 0.303966, 0.198693, -0.315096, 0.431651, 0.131957, -0.193099, -0.169314
-69.8538, 28.2982, 15.4794, -0.289042, -8.12414, 8.04821, 4.00594, 0.285503, 0.339873, -0.314467, 0.115828, 0.0716369, -0.0384066, -0.132482
-64.9436, 30.8895, 16.2497, 1.41282, -7.91316, 8.00162, 3.97692, 0.253366, 0.731285, -0.200449, -0.295679, -0.0180084, -0.0500526, -0.133152
-59.7542, 33.3989, 16.9721, 3.1976, -7.76782, 7.91076, 3.75213, 0.228477, 0.997642, -0.0428672, -0.605278, -0.0389524, -0.117589, -0.141218
-54.5485, 35.6405, 17.707, 4.95464, -8.03244, 7.92837, 3.21258, 0.126555, 0.983786, 0.0928938, -0.731527, 0.0143856, -0.124952, -0.105277
-49.4214, 37.3406, 18.6968, 6.26229, -8.274, 7.92088, 2.5366, -0.14158, 1.10993, 0.154075, -0.792114, -0.105541, -0.0768387, 0.00683928
-44.1165, 38.7958, 19.6017, 7.42853, -8.5095, 7.79609, 1.80915, -0.413466, 1.19414, 0.128104, -0.896063, -0.273166, -0.0350506, 0.1222
-38.4661, 40.3101, 20.1321, 8.77814, -8.76313, 7.55433, 1.04837, -0.557726, 1.09412, 0.0384405, -1.0533, -0.327494, -0.039254, 0.171817
-32.5864, 41.8317, 20.3977, 10.2528, -9.05128, 7.3371, 0.160511, -0.617541, 0.887728, -0.00968575, -1.11822, -0.207976, 0.00595546, 0.170543
-26.3265, 43.0948, 20.5533, 11.5387, -9.47219, 6.75245, -0.84271, -0.65828, 0.577247, -0.0265212, -1.16212, -0.0530663, 0.103806, 0.161849
-19.4762, 43.94, 20.7444, 12.4585, -10.1665, 5.42502, -1.90688, -0.676223, 0.111216, -0.0115082, -1.28781, 0.0389541, 0.236704, 0.177932
-11.9651, 44.7995, 21.0985, 13.468, -11.0693, 3.56667, -2.81853, -0.472174, -0.596648, 0.111322, -1.4164, 0.137878, 0.329805, 0.197217
-4.43001, 45.4597, 21.6306, 14.4467, -11.7544, 1.75742, -3.55061, -0.215846, -1.3187, 0.250856, -1.46942, 0.219754, 0.399256, 0.158903
2.55767, 45.6231, 22.266, 15.135, -12.0271, 0.482442, -4.23663, -0.14182, -1.89118, 0.28685, -1.38156, 0.291779, 0.429201, 0.0228185
10.1527, 44.9975, 22.5882, 15.051, -12.3369, -1.18853, -4.72668, 0.22252, -2.49072, 0.294131, -1.0711, 0.370641, 0.319667, -0.0295704
17.9681, 43.8169, 22.955, 14.5853, -12.2652, -2.902, -4.78148, 0.83208, -3.08598, 0.309031, -0.613076, 0.419519, 0.141089, -0.101642
25.1281, 42.6092, 23.8719, 14.309, -11.4534, -4.24466, -4.59846, 1.19466, -3.32239, 0.257813, -0.112463, 0.35466, -0.00790155, -0.258788
31.5989, 40.7985, 25.0503, 13.4624, -10.6268, -5.44936, -4.49303, 1.18678, -3.19081, 0.190756, 0.3951, 0.256369, -0.254455, -0.35894
37.7238, 38.2041, 26.114, 11.8052, -10.0011, -6.57452, -4.36173, 0.965587, -2.8728, 0.0992256, 0.83529, 0.153684, -0.489417, -0.387483
43.7262, 35.1138, 26.8764, 9.62391, -9.43786, -7.56439, -4.05992, 0.610911, -2.43572, -0.0906279, 1.06796, 0.0229583, -0.47889, -0.382413
49.7796, 31.3193, 27.4386, 6.78633, -9.1219, -8.58687, -3.48404, 0.239323, -1.98934, -0.382991, 1.1101, -0.14178, -0.272543, -0.317256
55.4929, 26.8248, 27.9966, 3.47863, -9.0298, -9.51943, -2.68409, -0.0979977, -1.56399, -0.662138, 1.06734, -0.3201, -0.047554, -0.227619
60.3636, 22.0532, 28.64, 0.245213, -8.95704, -10.1482, -1.87803, -0.407145, -1.0868, -0.838294, 0.971127, -0.484085, 0.117769, -0.168032
64.5224, 17.0147, 29.0129, -2.9066, -8.91394, -10.4954, -1.17018, -0.508364, -0.574486, -0.835651, 0.748774, -0.574059, 0.19267, -0.106976
68.0718, 11.6394, 29.0756, -5.94804, -8.77381, -10.3568, -0.307692, -0.293801, -0.223542, -0.668813, 0.417368, -0.529189, 0.194398, -0.0219649
70.5476, 6.47084, 29.3977, -8.27198, -8.29529, -9.5858, 0.639354, -0.106624, 0.0549583, -0.455708, 0.133988, -0.429551, 0.151114, 0.0546921
72.0062, 1.64331, 30.005, -9.91242, -7.60967, -8.39897, 1.55875, -0.0206451, 0.308077, -0.269561, -0.0529948, -0.354305, 0.113135, 0.123688
72.8031, -3.28635, 30.4314, -11.2424, -6.86284, -6.89689, 2.60851, 0.34804, 0.351608, -0.0387001, -0.207902, -0.222259, 0.0633283, 0.194944
72.8033, -8.15404, 30.766, -11.871, -6.02235, -5.31666, 3.57301, 0.837377, 0.466419, 0.260847, -0.30573, -0.0941517, -0.0404758, 0.252766
72.105, -12.6862, 31.0985, -11.7244, -5.12384, -3.8681, 4.25529, 1.21422, 0.846021, 0.570277, -0.33559, -0.0116811, -0.185086, 0.277587
71.013, -16.647, 31.4838, -11.2392, -4.19297, -2.47532, 4.66531, 1.3177, 1.3423, 0.761673, -0.297214, 0.0530326, -0.261377, 0.254169
69.3432, -20.3206, 31.8317, -10.4086, -3.30405, -1.18416, 4.88161, 1.3344, 1.91875, 0.927912, -0.186291, 0.0769617, -0.265474, 0.21081
66.924, -23.9058, 32.0868, -9.18261, -2.51013, -0.0608654, 5.12867, 1.36468, 2.55862, 1.11104, -0.0166158, 0.0545309, -0.17108, 0.169263
63.9781, -27.2117, 32.2547, -7.67907, -1.86572, 0.806414, 5.67306, 1.20501, 3.18862, 1.18454, 0.146306, 0.0558327, 0.0660272, 0.11925
60.7021, -30.1832, 32.2874, -6.13265, -1.25257, 1.59195, 6.10695, 0.867738, 3.60333, 1.18731, 0.296568, 0.158236, 0.293164, 0.0522869
57.2082, -32.8606, 32.1672, -4.73854, -0.492376, 2.48226, 6.0015, 0.41907, 3.67463, 1.12866, 0.413355, 0.374632, 0.356107, -0.036281
53.3887, -35.3534, 31.9768, -3.50196, 0.6382, 3.43488, 5.58224, -0.18083, 3.5897, 0.866414, 0.353809, 0.460978, 0.223723, -0.0960743
49.3432, -37.654, 31.6756, -2.38065, 2.13301, 4.30214, 4.98288, -0.776756, 3.34265, 0.433221, 0.216107, 0.465551, 0.0517969, -0.133412
45.1687, -39.7372, 31.2186, -1.33068, 3.89936, 4.95809, 4.21135, -1.24662, 2.81349, -0.112401, 0.117035, 0.502567, -0.019989, -0.15679
40.5962, -41.7356, 30.7543, -0.365109, 5.64913, 5.52708, 3.07772, -1.81182, 1.61346, -0.766094, -0.015614, 0.579635, -0.0862479, -0.0952638
35.8038, -43.5729, 30.2974, 0.414415, 7.22217, 6.10223, 1.78184, -2.34893, 0.198956, -1.40149, -0.176555, 0.555902, -0.204779, 0.0486708
31.1127, -45.03, 29.8018, 0.939084, 8.52706, 6.66984, 0.455238, -2.59298, -0.867057, -1.79564, -0.253324, 0.42261, -0.285011, 0.223838
26.4866, -46.0088, 29.0603, 1.1841, 9.50426, 7.24951, -1.12412, -2.56783, -1.71086, -2.01661, -0.206447, 0.334745, -0.301977, 0.279426
21.6401, -46.6399, 28.0801, 1.21096, 10.1659, 7.74294, -2.92788, -2.30321, -2.37019, -2.07891, -0.0726514, 0.276167, -0.256999, 0.258696
16.3433, -47.0501, 26.9589, 1.14902, 10.5128, 7.97321, -4.73384, -1.7233, -2.69061, -1.88965, 0.102037, 0.169701, -0.127607, 0.257751
10.4184, -47.2118, 25.6211, 0.979577, 10.4098, 7.93408, -6.26925, -0.534177, -2.5888, -1.33108, 0.267981, -0.00118005, -0.0217528, 0.224159
3.96353, -47.2602, 24.0798, 0.747781, 9.94341, 7.67458, -7.41729, 0.917933, -2.19994, -0.596318, 0.384936, -0.18932, -0.00942445, 0.13035
-2.79883, -47.3929, 22.4885, 0.517471, 9.44431, 7.19701, -8.24347, 2.02871, -1.78251, 0.0246303, 0.424994, -0.343692, -0.0272889, 0.0434611
-9.95449, -47.7127, 20.868, 0.291682, 9.07148, 6.49165, -8.83169, 2.66795, -1.47375, 0.496029, 0.359823, -0.451228, 0.0701621, 0.00986552
-17.3994, -48.0269, 19.2281, -0.045146, 8.76373, 5.55276, -8.99598, 2.95288, -1.15229, 0.871735, 0.216737, -0.515102, 0.267951, -0.0132649
-24.5662, -48.0186, 17.7234, -0.650894, 8.59365, 4.50247, -8.74898, 2.8955, -0.758217, 1.07454, 0.080726, -0.548189, 0.424192, -0.0651655
-31.4245, -47.7273, 16.3402, -1.31558, 8.56534, 3.23004, -8.15964, 2.57294, -0.313377, 1.12284, -0.122695, -0.592404, 0.392463, -0.143469
-38.3409, -47.3739, 14.9663, -1.74629, 8.6269, 1.50076, -7.15955, 1.9926, 0.0765357, 1.08945, -0.455839, -0.629711, 0.223324, -0.208808
-44.9129, -46.6935, 13.7102, -2.12032, 8.69079, -0.381729, -5.94576, 1.29042, 0.433667, 1.02654, -0.654655, -0.622952, 0.0541642, -0.270629
-51.0585, -45.6219, 12.5543, -2.35907, 8.58925, -2.33677, -4.53718, 0.544595, 0.811952, 1.03661, -0.592577, -0.512817, -0.0411706, -0.352628
-57.1245, -44.2883, 11.3538, -2.21736, 8.25769, -4.59722, -2.65107, -0.373356, 1.14357, 1.11837, -0.565484, -0.265433, -0.0944769, -0.447096
-62.782, -42.4709, 10.2599, -2.04042, 7.894, -6.79896, -0.784281, -1.34245, 1.19442, 1.13535, -0.631257, 0.0367512, -0.0862155, -0.494721
-67.8618, -40.0065, 9.31622, -2.08422, 7.69361, -8.67785, 0.564958, -2.1526, 0.79093, 0.959838, -0.74858, 0.296057, -0.0581478, -0.453977
-72.6681, -36.8897, 8.33501, -2.34454, 7.63569, -10.3578, 1.54869, -2.78509, 0.0290561, 0.553435, -0.765291, 0.525667, -0.106516, -0.36676
-77.218, -33.2239, 7.48501, -2.86898, 7.60863, -11.7699, 2.26067, -3.17364, -0.907234, 0.107853, -0.728774, 0.703341, -0.147308, -0.225287
-81.5393, -29.0373, 6.94748, -3.75196, 7.50408, -12.8599, 2.75429, -3.20194, -1.87409, -0.205782, -0.68034, 0.806907, -0.0848448, -0.0143714
-85.8226, -23.9961, 6.68009, -5.08556, 7.13676, -13.5851, 3.15865, -2.64394, -2.7752, -0.354859, -0.508564, 0.745719, 0.0697927, 0.260461
-89.6386, -18.6052, 6.62324, -6.45905, 6.2475, -13.595, 3.74696, -1.73628, -3.06896, -0.312011, -0.209056, 0.514846, 0.165304, 0.44427
-92.4364, -13.6176, 6.71774, -7.42507, 4.98815, -12.7886, 4.37277, -0.938545, -2.71028, -0.194916, 0.086679, 0.250035, 0.104137, 0.460301
-93.9779, -8.76197, 7.07372, -8.00346, 3.35259, -11.0636, 4.56517, -0.307724, -2.03644, -0.0757313, 0.341422, 0.0201814, 0.052207, 0.398181
-94.3846, -3.95978, 7.68092, -8.28238, 1.51812, -8.63101, 4.37095, 0.184946, -1.28155, 0.0236607, 0.565564, -0.156293, 0.0459454, 0.30896
-93.8306, 0.686171, 8.47307, -8.32285, -0.302924, -5.77436, 3.96701, 0.528774, -0.590023, 0.0748172, 0.757743, -0.277681, 0.0575528, 0.213873
-92.5293, 5.05577, 9.3783, -8.19367, -1.96115, -2.76152, 3.51669, 0.722334, -0.0389822, 0.0619478, 0.922294, -0.355792, 0.0626805, 0.125544
-90.7401, 9.0048, 10.3176, -7.96373, -3.36177, 0.157219, 3.13715, 0.776585, 0.346806, -0.0150905, 1.06493, -0.40501, 0.0476301, 0.0503468
-88.7652, 12.3707, 11.2052, -7.6971, -4.45614, 2.75367, 2.88292, 0.719367, 0.579323, -0.140378, 1.18744, -0.436802, 0.0116861, -0.00891042
-86.9369, 14.9832, 11.9508, -7.45049, -5.23081, 4.82452, 2.74923, 0.597907, 0.692686, -0.283321, 1.28513, -0.457602, -0.0343883, -0.0511151
-85.599, 16.6729, 12.4626, -7.27266, -5.69246, 6.18913, 2.69376, 0.475662, 0.730389, -0.402437, 1.34867, -0.469393, -0.0731907, -0.0759656
