11.8166, -85.1827, 12.7908, -0.904184, -3.13345, 13.1451, -5.63589, -72.6601, -13.8524, 0.856411, -2.78882, 17.7787, 18.0425, -72.4927, -23.0178, 0.626439, 12.5465, 4.63513, -6.78375, -94.6266, 13.8662, 0.927488, 1.63803, -25.5879
11.6322, -85.8562, 15.3523, -0.795805, -3.48278, 10.6556, -5.45773, -73.1973, -10.1275, 0.847226, -2.34729, 17.0474, 18.1259, -69.8871, -21.7418, -0.0524685, 11.6407, 7.01937, -6.61661, -94.1114, 8.60003, 0.762213, 3.2171, -24.3092
11.477, -86.6687, 17.3371, -0.638855, -3.98346, 8.1702, -5.27441, -73.6617, -6.57884, 0.841394, -2.03832, 16.333, 18.0201, -67.526, -20.0229, -0.93141, 10.5936, 8.83795, -6.45854, -93.254, 3.49425, 0.747088, 5.74835, -23.6386
11.3596, -87.5558, 18.8383, -0.439522, -4.05709, 5.8169, -5.09873, -74.067, -3.15876, 0.782616, -1.69378, 15.5897, 17.7285, -65.3671, -17.9709, -1.48949, 9.66647, 10.0521, -6.29785, -91.6587, -1.48576, 0.629964, 8.79532, -20.3796
11.2895, -88.3997, 19.819, -0.304252, -3.79407, 3.46809, -4.94049, -74.3843, 0.0727836, 0.676991, -1.3074, 14.5537, 17.3846, -63.4016, -15.734, -1.58745, 8.70362, 10.796, -6.18976, -89.5013, -5.20103, 0.360465, 10.6963, -14.566
11.2298, -89.1746, 20.318, -0.25529, -3.63037, 1.11017, -4.80988, -74.6248, 3.05083, 0.563615, -1.05489, 13.4466, 17.0512, -61.6536, -13.3646, -1.63159, 7.68066, 11.426, -6.14405, -87.095, -7.70061, 0.122937, 12.5645, -10.9444
11.1806, -89.9487, 20.2927, -0.0804126, -3.68453, -1.9761, -4.70001, -74.8344, 5.81, 0.514181, -0.880301, 12.6529, 16.6884, -60.1245, -10.8589, -1.70724, 6.74258, 11.7895, -6.13731, -84.1405, -9.87066, -0.034292, 14.123, -8.54706
11.1955, -90.7467, 19.4748, 0.225766, -3.73276, -5.44344, -4.5905, -75.0004, 8.44939, 0.542699, -0.6899, 12.1341, 16.3228, -58.7768, -8.33441, -1.65209, 5.92793, 11.6338, -6.15868, -81.0691, -11.3474, -0.146694, 13.5515, -4.91848
11.2769, -91.5413, 17.9702, 0.434288, -3.51144, -7.2639, -4.46846, -75.1288, 10.9872, 0.616005, -0.665635, 11.3195, 15.9836, -57.5953, -5.89511, -1.51826, 5.10141, 11.2671, -6.1999, -78.3585, -11.9692, -0.294766, 11.6967, -1.30396
11.3808, -92.2449, 16.3756, 0.613629, -3.149, -8.41068, -4.32767, -75.2844, 13.279, 0.734552, -0.72906, 10.1395, 15.675, -56.6002, -3.52712, -1.42743, 4.22503, 11.2232, -6.28445, -76.0785, -11.9037, -0.502861, 10.0907, 1.50647
11.5387, -92.8849, 14.3816, 0.853385, -2.53277, -10.8922, -4.15505, -75.4398, 15.3134, 0.885712, -0.556809, 8.9286, 15.3745, -55.7926, -1.10655, -1.44144, 3.48014, 11.6166, -6.41445, -74.0531, -11.3265, -0.70984, 9.29545, 3.66923
11.7449, -93.3256, 11.7282, 0.82863, -0.759673, -13.2859, -3.94977, -75.522, 17.0886, 0.966899, -0.150061, 7.70395, 15.06, -55.1153, 1.4293, -1.47886, 2.96322, 11.8294, -6.58732, -72.1125, -10.3382, -0.874577, 8.75457, 5.38091
11.8923, -93.209, 8.71297, 0.612874, 1.07655, -14.2717, -3.74251, -75.5039, 18.6004, 0.96251, -0.351101, 6.36274, 14.7435, -54.5283, 3.94068, -1.3877, 2.10035, 11.8232, -6.7876, -70.3178, -9.0306, -1.00059, 8.1198, 6.70265
12.0064, -92.8662, 5.63897, 0.506537, 1.18679, -14.0813, -3.5391, -75.6718, 19.8033, 0.82071, -1.87461, 4.86852, 14.4679, -54.2191, 6.47385, -1.15489, 0.555468, 12.195, -7.01423, -68.648, -7.47838, -1.13865, 7.63278, 7.79017
12.1084, -92.7026, 2.70494, 0.40996, 0.571364, -13.6073, -3.39234, -76.3037, 20.6777, -0.06816, -3.91747, 3.41974, 14.2508, -54.2913, 9.14387, -1.13345, -0.336099, 13.0902, -7.27343, -67.0612, -5.70679, -1.29185, 7.30852, 9.04786
12.1813, -92.6225, -0.166811, 0.290329, 0.293684, -13.4595, -3.56818, -77.3432, 21.2624, -1.22942, -5.74536, 1.96344, 13.9843, -54.3625, 12.059, -1.29573, -0.0925273, 13.8073, -7.56542, -65.5297, -3.61796, -1.44904, 7.10723, 10.2092
12.2323, -92.5773, -3.0378, 0.216217, 0.171304, -13.5389, -3.91689, -78.7551, 21.5154, -1.5873, -7.58797, 0.300604, 13.6979, -54.3308, 15.035, -1.24547, 0.210741, 13.6813, -7.89168, -64.0287, -1.35088, -1.61202, 6.97811, 10.7049
12.2735, -92.5494, -5.94342, 0.162173, 0.258118, -13.747, -4.24543, -80.5808, 21.3907, -1.74642, -9.98365, -1.41395, 13.4529, -54.2726, 17.8964, -1.00755, -0.775248, 13.7785, -8.25322, -62.5524, 0.94948, -1.7927, 7.02931, 11.0391
12.3014, -92.4672, -8.90317, 0.16553, 0.274354, -13.8189, -4.66203, -83.0148, 20.9121, -2.22528, -11.5666, -2.99844, 13.268, -54.6616, 20.9138, -0.858428, -2.43367, 14.4191, -8.65657, -61.0296, 3.35914, -1.87515, 7.02184, 11.2596
12.3442, -92.4323, -11.8395, 0.249709, -0.414705, -13.5063, -5.19488, -85.5158, 20.1113, -2.21546, -10.5739, -4.6047, 13.0866, -55.311, 24.0485, -0.951744, -3.03526, 14.3932, -9.05328, -59.5564, 5.75356, -1.72938, 6.33442, 10.8037
12.408, -92.6441, -14.6658, 0.310779, -1.62973, -12.9311, -5.60729, -87.5263, 18.9474, -1.43825, -8.61552, -6.51415, 12.862, -55.9566, 27.0549, -1.02649, -3.62633, 13.8531, -9.39444, -58.3269, 7.9687, -1.71408, 5.03384, 9.93716
12.4768, -93.1277, -17.3568, 0.33984, -2.65955, -12.8805, -5.80853, -89.1918, 17.332, -0.534678, -7.19023, -8.72478, 12.6487, -56.8582, 29.9592, -1.02013, -4.80672, 13.7238, -9.78462, -57.4087, 9.99341, -1.91762, 3.64256, 9.20334
12.553, -93.7789, -20.1615, 0.411078, -3.15274, -14.1992, -5.83542, -90.5941, 15.2249, 0.263917, -5.63879, -11.0611, 12.4267, -58.0075, 32.9104, -1.21887, -5.49154, 13.9977, -10.2126, -56.7727, 11.8955, -1.93655, 2.3661, 8.7152
12.6521, -94.4728, -23.4151, 0.540369, -3.21702, -16.8635, -5.69593, -91.5977, 12.6126, 0.919133, -3.05548, -13.9017, 12.1286, -59.2013, 35.9315, -1.59832, -5.66613, 14.2135, -10.6109, -56.3991, 13.7119, -1.85228, 1.55309, 8.0369
12.7835, -95.1515, -27.3566, 0.654911, -2.52859, -19.7154, -5.44326, -91.8978, 9.29348, 1.15863, -0.161397, -16.5627, 11.7448, -60.425, 38.9748, -1.857, -5.78741, 14.5234, -11.0029, -56.1101, 15.3245, -1.8619, 1.29028, 7.23392
12.9316, -95.5517, -31.827, 0.662939, -0.625831, -21.3744, -5.20158, -91.6665, 5.5458, 0.930691, 1.07782, -17.5384, 11.3363, -61.6706, 42.1282, -1.89198, -5.62547, 15.318, -11.4053, -55.8486, 16.7984, -1.85722, 1.06917, 7.05408
13.0664, -95.4185, -36.4764, 0.610187, 1.96059, -22.1979, -5.04616, -91.4379, 1.81041, 0.647062, 0.460786, -17.4082, 10.9375, -62.8252, 45.5105, -2.0464, -5.12266, 16.648, -11.7953, -55.6539, 18.3343, -1.83532, 0.837654, 7.54881
13.1919, -94.7152, -41.2981, 0.612876, 4.73083, -22.7383, -4.9255, -91.4699, -1.88169, 0.535341, -0.182927, -17.5371, 10.4632, -63.8562, 49.2313, -2.34677, -4.33772, 17.9293, -12.1884, -55.4912, 20.0192, -1.85737, 0.672609, 8.04196
13.3279, -93.4, -46.1781, 0.590318, 7.23016, -21.6868, -4.81775, -91.516, -5.67209, 0.326856, -0.00661612, -17.8758, 9.93623, -64.676, 53.1603, -2.21505, -3.10585, 18.1776, -12.5878, -55.3669, 21.7655, -1.80912, 0.288203, 8.20664
13.4438, -91.6303, -50.5512, 0.542133, 9.21409, -19.7532, -4.78604, -91.4728, -9.5087, -0.297309, 0.262678, -17.869, 9.51807, -65.1814, 56.9871, -1.6611, -1.71143, 17.3345, -12.9603, -55.3682, 23.5207, -1.66333, -0.398317, 8.25947
13.5592, -89.4687, -54.6061, 0.697068, 11.5059, -19.5059, -4.9446, -91.4039, -13.2962, -1.1417, 0.090766, -17.5826, 9.2275, -65.4062, 60.5564, -1.21878, -0.564659, 16.233, -13.2975, -55.5369, 25.2896, -1.52129, -1.0867, 8.40559
13.7412, -86.7211, -58.8737, 0.969326, 13.3984, -19.3264, -5.27316, -91.434, -17.0106, -1.42454, 0.0114799, -17.3722, 8.99806, -65.4223, 63.9132, -0.675201, 0.152636, 14.8443, -13.6093, -55.8319, 27.1071, -1.3626, -1.70913, 8.54865
13.9728, -83.752, -62.852, 1.23946, 14.2463, -17.9443, -5.55241, -91.399, -20.7083, -0.816056, 0.728184, -17.2351, 8.93941, -65.3411, 66.8899, 0.218683, 0.306612, 12.8251, -13.8789, -56.2661, 28.937, -1.15704, -2.38386, 8.56111
14.27, -80.6427, -66.5299, 1.60247, 15.9687, -17.5711, -5.62135, -91.1233, -24.3643, -0.161402, 1.75059, -16.9642, 9.09137, -65.2915, 69.3852, 0.763994, 0.0591874, 10.6426, -14.103, -56.849, 30.7598, -0.975202, -2.98742, 8.611
14.6565, -76.9387, -70.349, 1.80936, 17.5104, -16.7836, -5.62127, -90.6521, -27.9464, -0.0999637, 1.98085, -16.9875, 9.26538, -65.3158, 71.4308, 0.71381, -0.562602, 8.47905, -14.295, -57.5407, 32.611, -0.816603, -3.39244, 8.81445
15.042, -73.1716, -73.6909, 1.62918, 16.5209, -13.6895, -5.664, -90.2782, -31.6123, -0.549881, 0.897753, -17.8594, 9.39593, -65.5316, 73.0029, 0.595759, -1.6836, 6.27896, -14.4514, -58.2965, 34.5207, -0.649318, -3.61989, 9.16672
15.3516, -69.8898, -76.1899, 1.37198, 14.6358, -10.3736, -5.85589, -90.269, -35.5664, -1.27426, -0.561529, -19.5946, 9.51957, -66.0341, 74.1098, 0.960231, -2.91388, 4.41411, -14.572, -59.0852, 36.5221, -0.488652, -3.78907, 9.64524
15.6274, -66.927, -78.117, 1.20787, 13.007, -7.76414, -6.20769, -90.5178, -39.9727, -1.74922, -1.19045, -21.593, 9.80563, -66.7748, 74.8863, 1.41389, -3.85754, 3.03074, -14.6599, -59.9131, 38.636, -0.334454, -3.88118, 10.0727
15.867, -64.3401, -79.5026, 1.01258, 11.0407, -5.21679, -6.60222, -90.777, -44.7794, -1.68325, -0.73083, -23.58, 10.1228, -67.68, 75.4029, 1.27727, -4.50245, 1.91892, -14.7147, -60.7412, 40.8198, -0.172171, -3.82272, 10.2988
16.0594, -62.2163, -80.3428, 0.802573, 8.84707, -2.74481, -6.92587, -90.8296, -50.0334, -1.41366, 1.03329, -26.6104, 10.3506, -68.6959, 75.705, 1.02717, -5.1713, 0.769114, -14.7334, -61.5441, 43.0301, -0.00650659, -3.73161, 10.5067
16.2094, -60.5654, -80.6737, 0.591347, 6.66074, -0.466526, -7.20538, -90.3361, -56.1332, -1.28058, 4.95374, -28.361, 10.5611, -69.8865, 75.731, 0.926761, -5.87824, -0.428599, -14.7175, -62.3333, 45.3027, 0.12226, -3.54002, 10.6695
16.3118, -59.3744, -80.5419, 0.338298, 4.47434, 1.71028, -7.47225, -88.716, -62.1341, -1.28396, 9.48561, -25.2608, 10.746, -71.2039, 75.5222, 0.695617, -6.39374, -1.42536, -14.6812, -63.0546, 47.5824, 0.201063, -3.16569, 10.5297
16.3538, -58.6563, -79.944, -0.0808597, 1.70297, 4.78973, -7.75321, -86.2889, -66.9111, -1.1839, 12.4116, -19.691, 10.8579, -72.6144, 75.1229, 0.187026, -7.6021, -2.75543, -14.6317, -63.684, 49.7954, 0.343455, -3.059, 10.4506
16.2773, -58.6478, -78.4982, -0.583045, -1.31114, 8.66706, -7.97738, -83.4204, -70.5356, -0.911095, 13.8531, -14.8517, 10.8258, -74.4475, 74.3465, -0.392604, -9.36919, -4.63339, -14.5347, -64.3597, 52.0413, 0.568143, -3.17101, 10.5601
16.105, -59.2157, -76.246, -0.932729, -3.46934, 12.0072, -8.14194, -80.3783, -73.2478, -0.72449, 14.1208, -10.8752, 10.6904, -76.612, 73.146, -0.736333, -10.4171, -6.51739, -14.3893, -65.037, 54.301, 0.764725, -3.00125, 10.4397
15.8793, -60.1281, -73.3752, -1.09293, -4.59395, 14.3844, -8.2865, -77.3955, -75.1757, -0.705202, 13.4687, -7.49896, 10.5116, -78.8921, 71.5658, -0.820235, -10.5016, -8.07436, -14.2084, -65.6403, 56.4956, 0.895771, -2.54808, 9.93782
15.6387, -61.1758, -70.1087, -1.09019, -4.83555, 15.6162, -8.44283, -74.6316, -76.4474, -0.790434, 12.1727, -4.72187, 10.3404, -81.0927, 69.7009, -0.704587, -9.75696, -9.05989, -14.0071, -66.1242, 58.5411, 0.95154, -1.95284, 9.04722
15.4141, -62.1912, -66.7123, -0.9661, -4.41207, 15.512, -8.62375, -72.2018, -77.1904, -0.886638, 10.397, -2.54878, 10.211, -83.055, 67.7002, -0.4778, -8.37727, -9.24345, -13.8024, -66.4735, 60.3558, 0.925655, -1.3459, 7.79285
15.2265, -63.0583, -63.4902, -0.768437, -3.56371, 13.9204, -8.82112, -70.1956, -77.5349, -0.902577, 8.23762, -0.997263, 10.1365, -84.667, 65.757, -0.238498, -6.57826, -8.4555, -13.6122, -66.6984, 61.8661, 0.815713, -0.826782, 6.21968
15.0863, -63.7117, -60.7729, -0.535928, -2.49419, 10.7574, -9.00885, -68.6871, -77.6159, -0.769537, 5.7535, -0.0839889, 10.1093, -85.8618, 64.0925, -0.0677526, -4.54087, -6.61252, -13.4544, -66.8262, 63.0095, 0.622051, -0.446409, 4.37437
14.9978, -64.1225, -58.9004, -0.41471, -1.92536, 8.77737, -9.14946, -67.7407, -77.5707, -0.659104, 4.43605, 0.211716, 10.1076, -86.6044, 62.9357, -0.00759065, -3.48111, -5.42253, -13.3467, -66.8889, 63.7325, 0.504443, -0.293756, 3.38902
7.66167, -79.2258, -27.6205, 0.0714898, 0.3739, -5.94977, -8.67023, -78.0401, -8.30152, 0.336903, -2.02181, 13.85, 8.68257, -79.9731, 32.1574, -0.028199, 0.38023, -3.54616, -9.89641, -73.6868, -11.1684, -0.0341266, 4.22752, -4.44203
7.67692, -79.146, -28.8898, 0.371963, 0.33735, -5.95782, -8.59836, -78.4714, -5.34687, 1.50251, -1.12392, 15.0754, 8.67655, -79.892, 31.4008, -0.057292, 0.50295, -3.72317, -9.90369, -72.7849, -12.116, -0.0497349, 4.90717, -4.07543
7.82037, -79.0819, -30.1625, 0.495273, 0.364351, -6.02437, -8.02916, -78.5196, -1.86936, 2.18491, 0.0798941, 14.6161, 8.65813, -79.7585, 30.5688, -0.023818, 0.363636, -5.38594, -9.91763, -71.593, -12.9072, -0.0944249, 5.90932, -2.90006
7.88824, -78.9906, -31.4602, 0.0488799, 0.474393, -6.00193, -7.66613, -78.4373, 0.889343, 0.501687, 0.0689864, 11.672, 8.66639, -79.7368, 29.1028, 0.0516012, 0.0023067, -7.24211, -9.94397, -70.2636, -13.3534, -0.0947647, 6.32409, -1.07029
7.84123, -78.8795, -32.7233, -0.0657935, 0.395036, -5.82778, -7.81511, -78.4902, 3.11067, -1.07272, -0.0756025, 11.3022, 8.68014, -79.7575, 27.4788, 0.00990853, 0.194746, -5.77166, -9.95806, -68.8948, -13.3639, 0.0128724, 6.4981, 0.886137
7.86017, -78.822, -33.9467, 0.0649396, 0.121897, -6.00121, -8.12382, -78.4696, 5.71163, -1.29976, 0.558043, 10.2109, 8.67062, -79.6538, 26.6403, 0.00290573, 0.294149, -3.92052, -9.93848, -67.4911, -12.9753, 0.0341378, 6.48546, 2.83228
7.86894, -78.8275, -35.2838, -0.0626508, -0.205851, -6.4775, -8.36967, -78.2521, 7.4673, -0.575079, 1.15907, 4.0781, 8.68138, -79.632, 25.8061, 0.0902764, -0.157303, -4.73544, -9.94349, -66.1276, -12.1555, -0.0393324, 6.30099, 5.09775
7.83344, -78.9099, -36.7104, -0.0155747, -0.537694, -6.33714, -8.36919, -77.975, 7.45162, 0.190084, 0.628603, -2.84523, 8.70914, -79.7209, 24.6198, 0.0703365, -0.211161, -5.15568, -9.95526, -64.8026, -10.8003, 0.129455, 6.23215, 7.73786
7.86229, -79.0569, -37.9877, 0.131156, -0.63234, -6.05523, -8.28857, -77.9839, 6.25333, 0.606532, -0.379568, -6.55712, 8.71139, -79.7221, 23.6063, 0.0560425, -0.114834, -4.96279, -9.88826, -63.4686, -8.85397, 0.206072, 5.84854, 9.82341
7.88939, -79.1797, -39.294, 0.0184715, -0.641549, -6.7595, -8.1104, -78.137, 4.65392, 0.812753, -0.806397, -6.822, 8.73305, -79.7699, 22.5024, 0.156295, -0.439507, -5.59499, -9.86734, -62.3073, -6.60894, -0.0396967, 4.82742, 10.7196
7.87017, -79.3306, -40.8717, 0.0846516, -1.5716, -8.32171, -7.9418, -78.3279, 3.34261, -0.542734, -0.965399, -5.60907, 8.77808, -79.9097, 21.2191, 0.138176, -0.417835, -5.45081, -9.9052, -61.4089, -4.28025, 0.0737786, 4.05257, 11.5243
7.92551, -79.8502, -42.8446, 0.305381, -2.79098, -8.95589, -8.34197, -78.5489, 2.26071, -1.89441, -0.96758, -5.16469, 8.792, -79.9481, 20.1767, 0.0908643, -0.209105, -4.95236, -9.83586, -60.5782, -1.69192, 0.278259, 2.24279, 12.4007
8.00047, -80.5214, -44.6929, 0.304358, -3.16824, -7.38399, -8.75008, -78.7408, 1.13901, -0.651032, -0.66272, -5.60548, 8.81685, -79.9989, 19.1061, 0.190061, -0.45687, -5.52094, -9.78647, -60.452, 1.01069, 0.0544377, -2.0413, 12.6588
8.05537, -81.202, -45.9951, 0.923075, -3.27365, -6.26489, -8.61974, -78.8316, -0.130962, 0.327744, -0.098294, -5.37865, 8.8731, -80.1431, 17.8211, 0.187399, -0.515771, -5.5561, -9.81263, -61.4491, 3.70915, 0.121307, -4.21892, 12.3875
8.39431, -81.9182, -47.3659, 1.7671, -2.32, -7.6672, -8.61024, -78.7827, -1.15588, -0.0689752, 0.296402, -4.67132, 8.8968, -80.2189, 16.7355, 0.111088, -0.322849, -5.02893, -9.73472, -62.252, 6.29601, 0.341181, -3.24333, 11.6544
8.80934, -82.1919, -49.2664, 1.19713, 0.411558, -10.4827, -8.64917, -78.7052, -2.12406, 0.267237, 0.172269, -5.03537, 8.9205, -80.2808, 15.6754, 0.196637, -0.407428, -5.43344, -9.66706, -62.8329, 8.68169, 0.0614293, -2.94315, 10.7903
8.90509, -81.7426, -51.8386, 0.599505, 2.41817, -10.8189, -8.49622, -78.7092, -3.3043, 0.583202, -0.200415, -6.09478, 8.9807, -80.3928, 14.4173, 0.229944, -0.365728, -5.61853, -9.70851, -63.5078, 10.8999, 0.0661679, -4.85998, 11.3297
9.06513, -81.1601, -53.8825, 1.06972, 3.31623, -8.74286, -8.40034, -78.7907, -4.7245, 0.313441, -0.347525, -6.71322, 9.0186, -80.4369, 13.2782, 0.162066, -0.135469, -5.20584, -9.63883, -64.9065, 13.5157, 0.387628, -7.7263, 13.2184
9.36151, -80.3277, -55.5689, 1.02318, 4.9355, -8.26861, -8.36249, -78.8575, -6.16861, 0.401795, -0.118339, -6.34819, 9.04985, -80.4506, 12.1961, 0.220533, -0.167352, -5.45557, -9.54312, -66.8043, 16.5397, 0.140753, -9.192, 14.5005
9.50168, -79.0543, -57.4104, 0.681802, 5.23345, -5.84916, -8.22891, -78.8412, -7.43306, 0.522378, -0.0806451, -6.00812, 9.1127, -80.5083, 10.9505, 0.288671, -0.120467, -6.40557, -9.57878, -68.8285, 19.7026, 0.0663489, -9.61964, 15.7643
9.65241, -78.0947, -58.0645, 0.921117, 3.36433, -0.379291, -8.13961, -78.8919, -8.73207, 0.277412, -0.289375, -6.16131, 9.17302, -80.502, 9.46305, 0.242203, 0.0527322, -6.5227, -9.51481, -70.9087, 23.2658, 0.455531, -9.60224, 17.4918
9.89469, -77.6189, -57.5723, 1.0314, 1.83728, 3.01729, -8.11055, -78.9646, -10.0619, 0.301907, -0.0639796, -5.92945, 9.21604, -80.4858, 8.16743, 0.174149, -0.281382, -4.49523, -9.38442, -72.9254, 27.1657, 0.266705, -9.03654, 18.0834
10.0925, -77.3108, -56.7771, 0.691047, 1.71626, 4.01006, -8.01079, -78.9192, -11.262, 0.451692, 0.17091, -5.43915, 9.24732, -80.622, 7.54509, 0.177781, -0.348812, -3.95667, -9.40101, -74.7643, 30.9814, -0.0319697, -8.15649, 17.7509
